CELL_ID,X,Y
64,1448.060073999999,317.66824610000003
137,1024.461323999999,310.45299610000006
143,1384.9870689999989,449.42174810000006
219,1436.1250739999987,501.12199710000004
234,905.1853219999994,846.2209981000001
237,1380.755568999999,366.9075011
318,583.7935689999995,1146.0212521
343,538.0608199999988,482.1887471
353,1062.7075729999997,407.97475010000016
370,968.3323189999992,510.6157461
503,805.8733179999999,260.16324810000015
519,347.0663199999999,986.3832501000002
523,986.6688189999995,1032.3872491
625,1149.561819999999,1443.9968700999998
701,967.898318999999,1046.7634981
744,1146.9035699999995,1255.1722481000002
825,463.25007299999925,769.3487511000001
1733,554.6070699999991,996.1482501
1857,1376.3613189999996,235.9677491
1885,975.4390689999991,708.5542461
1890,832.1648239999986,916.5832461000002
1945,1183.0340689999994,908.0117461000002
2069,1073.3405729999995,1208.4630001
2159,1305.4565719999991,673.3459971
2271,1287.0115719999994,510.88699610000003
2478,678.9825719999999,451.4289981000002
2491,402.97832499999913,154.26725110000007
2537,401.6960679999984,277.4147470999999
2570,1259.7780729999995,458.4814981000002
2573,663.1958229999991,880.6697471
2773,271.65882299999976,263.7437481000002
2809,921.8943209999989,937.2870021000001
2820,641.984073999999,1246.9804981000002
2885,754.3358199999993,965.3885010999998
3018,1082.0748219999996,936.0935021
3183,602.4013179999993,1169.7827510999998
3186,1480.6643219999996,514.5217461
3358,218.54807399999936,545.4245020999999
3466,319.5615709999993,513.4367460999999
3777,181.13531899999907,539.0230021
3844,52.617073000000346,1277.9572471000001
4283,439.2173239999993,330.2887521
4304,564.3720699999994,31.247998900000084
4318,540.664819999999,491.41124709999985
4444,404.76857499999915,562.2962511000001
4582,1141.2615699999988,982.3687501000002
4769,913.2143209999986,1158.3360010999997
4870,539.4170699999995,1177.2692511
4884,216.70357499999955,633.2552491000001
4901,233.30407399999876,11.283999600000016
4910,825.1123239999988,1430.4886211000003
5065,74.42557299999953,1124.2670021000001
5087,1046.1070739999986,707.3607460999999
5204,434.76882399999886,1149.4932521
5393,382.9255689999991,558.2817511000001
5404,125.25782099999924,897.6499970999998
5607,313.9738209999987,451.4832481000001
5723,229.45232399999895,625.1177491000001
5875,994.6978189999991,1050.6152481000001
5878,1156.7770699999992,1485.8236191
5920,446.86657399999876,1045.1902481000002
5946,1406.6328179999991,711.7007461000001
5988,945.5473199999988,430.7054991
6033,1054.570072999999,1363.2728731000002
6258,961.9308199999987,370.75925110000003
6402,28.85557399999925,1324.3952461000003
6675,820.9893239999992,906.2214961000002
6774,878.6028219999998,1171.4102510999999
6903,655.6008229999989,460.70574810000016
6924,865.7998229999994,685.2267471
6946,419.470323999999,1114.0334961
6962,848.8195729999989,529.0952520999999
7042,407.15557499999977,988.7702501000001
7124,1381.7320689999997,462.98424810000006
7312,955.4208199999994,620.6692491000001
7605,285.9265719999994,874.6479970999999
7713,910.7188209999986,1035.9134990999999
7717,1361.334069999999,172.49525110000013
7808,1239.434323999999,365.28000109999994
7826,367.898318999999,565.8767511000001
7833,910.2305709999991,193.11025010000003
7913,759.923569999999,1523.5273680999999
7919,57.33682299999964,536.7445021000001
7946,1306.107572,466.6189981000002
