CELL_ID,SUBCLASS
40,Vip
113,VLMC
191,L6_IT
372,L45_IT
380,Endothelial
580,L45_IT
724,L45_IT
993,L45_IT
1015,L45_IT
1089,L6_CT
1141,Endothelial
1144,Astrocytes
1157,L45_IT
1246,L6_CT
1459,L56_NP
1467,SMC
1849,L23_IT
1938,L6_CT
1956,Astrocytes
1974,L23_IT
1978,L23_IT
2166,L45_IT
2201,Microglia
2316,L23_IT
2461,L45_IT
2587,Astrocytes
2613,L6_CT
2628,Oligodendrocytes
2644,L23_IT
2717,L5_IT
2777,Oligodendrocytes
2789,L5_IT
2797,L6_CT
2862,Endothelial
2867,L6_IT
2899,L45_IT
3047,L5_PT
3085,L23_IT
3210,L6_CT
3241,L23_IT
3346,L45_IT
3382,L45_IT
3542,L5_PT
3787,L23_IT
3906,Endothelial
3997,L23_IT
4011,L45_IT
4058,L45_IT
4072,L6_CT
4129,L45_IT
4162,Oligodendrocytes
4280,L5_PT
4334,PVM
4388,SMC
4422,Oligodendrocytes
4481,L45_IT
4497,L5_IT
4635,Vip
4688,PVM
5035,L6_CT
5107,OPC
5268,L6_CT
5463,L6_CT
5584,L23_IT
5618,PVM
5701,L45_IT
5745,Pericytes
5752,Oligodendrocytes
5778,L6_CT
5902,L45_IT
6026,L23_IT
6032,Oligodendrocytes
6108,Oligodendrocytes
6127,Oligodendrocytes
6261,L23_IT
6355,Astrocytes
6413,L5_IT
6495,L5_IT
6530,L45_IT
6560,L23_IT
6562,L6_CT
6592,L6_CT
6645,L45_IT
6708,Lamp5
6788,Astrocytes
6835,Endothelial
6928,L56_NP
7046,L45_IT
7153,L45_IT
7234,L45_IT
7404,L5_PT
7458,L6_CT
7511,Oligodendrocytes
7533,L6_CT
7562,L5_IT
7653,L23_IT
7689,L23_IT
7699,L6_CT
7802,L5_IT
7967,L45_IT
8303,L45_IT
8604,L45_IT
8637,Astrocytes
8734,L5_IT
8762,L45_IT
8796,L23_IT
8814,L56_NP
8842,L45_IT
8898,OPC
8911,L45_IT
9020,Astrocytes
9079,Oligodendrocytes
9080,L23_IT
9166,L6_IT
9191,Vip
9193,Endothelial
9220,PVM
9290,Endothelial
9355,Microglia
9559,OPC
9572,Oligodendrocytes
9578,L45_IT
9790,Astrocytes
9804,L45_IT
9855,L23_IT
9859,L23_IT
9905,Astrocytes
9916,Astrocytes
10097,Endothelial
10167,L6b
10247,L45_IT
10316,PVM
10333,Microglia
10349,L6_CT
10357,Oligodendrocytes
10381,Sst
10397,L23_IT
10431,L6_CT
10490,PVM
10778,SMC
10841,L45_IT
10882,L6_CT
10893,Sst
10898,OPC
11023,OPC
11038,L5_IT
11079,Oligodendrocytes
11104,Pericytes
11159,L6_CT
11209,L5_IT
11224,Astrocytes
11260,Pericytes
11330,L45_IT
11529,L6_CT
11551,L23_IT
11700,L45_IT
11806,Endothelial
11959,L5_IT
12018,L45_IT
12063,L23_IT
12271,Oligodendrocytes
12400,L6_CT
12413,Pericytes
12477,L56_NP
12507,L6b
12591,L45_IT
12664,L5_IT
12766,L5_IT
12801,OPC
12914,L5_PT
12923,L6_CT
12924,Oligodendrocytes
13024,L5_IT
13066,L23_IT
13067,Oligodendrocytes
13339,L45_IT
13411,L45_IT
13425,Astrocytes
13582,Endothelial
13587,L45_IT
13661,L45_IT
13860,L5_IT
13928,L6_CT
13933,L23_IT
14121,L6_CT
14122,PVM
14226,L5_IT
14304,Endothelial
14489,L45_IT
14617,L45_IT
14709,L6_CT
14784,L6_CT
14823,L5_PT
14839,PVM
14916,Oligodendrocytes
14951,L56_NP
15091,Astrocytes
15134,L6_CT
15184,L45_IT
15213,Microglia
15282,L5_IT
15324,Astrocytes
15343,L6_CT
15573,Astrocytes
15915,L6_CT
16033,L6_CT
16113,L6_IT
16116,PVM
16198,L5_IT
16304,Endothelial
16330,PVM
16348,L45_IT
16428,L6_IT
16598,Oligodendrocytes
16694,L6_CT
16888,Sst
16974,OPC
17057,Oligodendrocytes
17292,Microglia
17374,L23_IT
17513,L6_IT
17585,L5_PT
17717,Oligodendrocytes
17746,L6_IT
17751,L45_IT
17772,L6_CT
18016,L45_IT
18028,L6_IT
18055,OPC
18094,L5_IT
18214,L6_IT
18220,L23_IT
18393,L6_CT
18582,L45_IT
18603,L5_IT
18739,L6_CT
18769,L23_IT
18823,Pvalb
19201,L5_PT
19280,Pvalb
19429,OPC
19437,Endothelial
19446,L6_IT
19497,Oligodendrocytes
19556,L56_NP
19570,Astrocytes
19596,L6_CT
19605,L45_IT
19651,L45_IT
19727,L23_IT
19894,L6_CT
19935,Astrocytes
19967,L6b
19969,Endothelial
19982,L45_IT
20001,L5_IT
20024,Oligodendrocytes
20343,Astrocytes
20352,Oligodendrocytes
20408,L5_IT
20538,Astrocytes
20611,L5_PT
20712,L45_IT
20774,Oligodendrocytes
20826,L5_IT
20828,Astrocytes
21048,PVM
21142,L6_CT
21244,Oligodendrocytes
21333,Endothelial
21376,L6_CT
21411,L45_IT
21490,L6_CT
21496,Lamp5
21545,other
21582,L5_IT
21616,L45_IT
21644,L45_IT
21775,L23_IT
21778,L5_IT
21779,L45_IT
21843,Pericytes
22047,L45_IT
22103,Pericytes
22167,Oligodendrocytes
22182,L6_CT
22215,L6_CT
22382,SMC
22418,L45_IT
22495,L45_IT
22521,L6_IT
22524,L6_CT
22694,L6_CT
22703,L23_IT
22766,L6_CT
22780,VLMC
22871,Oligodendrocytes
23105,Astrocytes
23188,L45_IT
23214,L45_IT
23285,Astrocytes
23416,Endothelial
23515,VLMC
23559,L45_IT
23581,L45_IT
23697,L45_IT
23841,L5_IT
23863,Astrocytes
23962,L45_IT
24032,L5_IT
24044,L23_IT
24116,L5_IT
24229,L23_IT
24258,L23_IT
24311,Vip
24434,L23_IT
24467,L45_IT
24753,Astrocytes
24843,other
24866,Endothelial
24890,Oligodendrocytes
24913,L23_IT
24957,L23_IT
24993,Astrocytes
25126,Astrocytes
25237,L23_IT
25248,Astrocytes
25332,L45_IT
25344,L6_CT
25396,Oligodendrocytes
25783,L6b
25839,OPC
26045,Pvalb
26202,L6_CT
26351,L45_IT
26612,L45_IT
26648,Microglia
26670,Microglia
26700,PVM
26714,OPC
26840,L23_IT
26847,Astrocytes
26891,OPC
26908,Astrocytes
26981,L5_IT
27051,L6_CT
27101,L5_IT
27210,L23_IT
27305,Lamp5
27410,L23_IT
27420,Pericytes
27631,L6_CT
27671,L6_CT
27705,Vip
27747,L6_IT
27748,Endothelial
27774,Microglia
27829,L56_NP
27831,L23_IT
27856,Microglia
27947,L45_IT
27976,L6_IT
28117,L5_IT
28216,L45_IT
28311,L6b
28414,Microglia
28423,L6_CT
28539,L23_IT
28555,L45_IT
28559,L6_IT
28585,L23_IT
28844,Oligodendrocytes
28944,OPC
28993,L6_CT
29002,L23_IT
29024,Pericytes
29098,L6_IT
29134,OPC
29147,Vip
29297,L6_IT
29746,L6_CT
29831,L5_IT
29909,L5_IT
30043,Endothelial
30074,SMC
30092,Pericytes
30140,L6_IT
30152,L6_CT
30256,VLMC
30273,L6_IT
30298,L6_CT
30301,Endothelial
30382,Endothelial
30398,VLMC
30413,L6_CT
30456,VLMC
30534,L45_IT
30549,Endothelial
30652,L5_IT
30683,Pvalb
30707,L23_IT
30763,Oligodendrocytes
30787,VLMC
30874,Astrocytes
30878,Vip
31002,Oligodendrocytes
31050,L5_PT
31149,L5_IT
31261,VLMC
31324,Oligodendrocytes
31403,L5_IT
31552,L45_IT
31697,L6_CT
31799,L6_IT
31986,SMC
31999,SMC
32049,Oligodendrocytes
32098,L23_IT
32209,SMC
32212,L45_IT
32246,L5_PT
32430,L6b
32447,L5_IT
32476,L56_NP
32527,L23_IT
32614,L6_IT
32734,L45_IT
32735,Endothelial
32751,L5_IT
32968,Lamp5
33037,Pvalb
33091,L6_CT
33270,L5_IT
33283,Oligodendrocytes
33294,L45_IT
33446,Oligodendrocytes
33645,L5_PT
33703,L45_IT
33743,L6_CT
33980,L5_IT
34058,L5_IT
34062,L23_IT
34100,Oligodendrocytes
34102,L5_IT
34103,L5_PT
34163,other
34232,SMC
34252,VLMC
34305,Oligodendrocytes
34354,Astrocytes
34441,Endothelial
34451,Pericytes
34452,L23_IT
34654,L45_IT
34665,L5_PT
34804,L23_IT
34947,L45_IT
35003,L45_IT
35043,L6_CT
35137,Endothelial
35173,SMC
35177,L5_IT
35249,L6_CT
35296,L6_CT
35319,L6_CT
35374,L6_IT
35401,L5_IT
35508,OPC
35574,L45_IT
35580,L6_CT
35600,Oligodendrocytes
35769,L5_IT
35784,PVM
35972,L45_IT
35986,Pericytes
36088,L6_IT
36139,Vip
36142,Oligodendrocytes
36147,L23_IT
36149,Endothelial
36181,Vip
36470,L5_PT
36621,L5_IT
36672,Astrocytes
36692,PVM
36850,L6_CT
36935,Pvalb
37092,Sst
37099,L23_IT
37125,L6_IT
37155,Microglia
37157,L6_CT
37247,Astrocytes
37397,Oligodendrocytes
37458,L6_CT
37545,L6b
37691,L45_IT
37757,L6_CT
37957,Pvalb
38021,L6_CT
38091,L6_CT
38222,Astrocytes
38241,L6_IT
38252,Pericytes
38357,Astrocytes
38370,L23_IT
38631,Pvalb
38798,L45_IT
38804,L5_PT
38832,L45_IT
38905,L45_IT
38961,L6_IT
38981,L6_CT
39013,L23_IT
39116,Astrocytes
39126,L5_IT
39205,SMC
39239,L6_IT
39255,L6b
39287,Endothelial
39296,OPC
39473,L23_IT
39581,Endothelial
39593,VLMC
39697,Endothelial
39772,L6b
39788,PVM
39842,L6_IT
39851,Microglia
40018,L6_CT
40062,L5_IT
40080,Oligodendrocytes
40082,Astrocytes
40109,L23_IT
40138,Oligodendrocytes
40300,PVM
40568,L6_IT
40592,L23_IT
40669,L45_IT
40706,L5_IT
40820,L45_IT
40851,Oligodendrocytes
40975,Astrocytes
41034,L6_CT
41078,L45_IT
41101,L23_IT
41197,PVM
41209,Pericytes
41266,PVM
41284,Astrocytes
41361,L5_IT
41432,L5_PT
41453,L23_IT
41528,L23_IT
41622,other
41691,Astrocytes
41734,Oligodendrocytes
41744,L6_IT
41762,L5_IT
41865,L45_IT
41876,L6_CT
41948,Oligodendrocytes
41952,Oligodendrocytes
41974,L6_IT
41989,L23_IT
42019,L23_IT
42021,L23_IT
42067,L45_IT
42069,Endothelial
42096,L23_IT
42106,L45_IT
42114,SMC
42149,L23_IT
42164,L23_IT
42203,L45_IT
42363,L5_PT
42367,Oligodendrocytes
42511,L6_IT
42629,L23_IT
42647,L45_IT
42705,Astrocytes
42708,L45_IT
42780,Oligodendrocytes
42800,Vip
42822,Endothelial
43011,L6_IT
43200,Astrocytes
43298,L6_CT
43316,L23_IT
43499,Oligodendrocytes
43573,L45_IT
43584,L5_IT
43597,Oligodendrocytes
43798,Oligodendrocytes
43923,L6_CT
43950,L6_CT
44003,Astrocytes
44177,Oligodendrocytes
44317,L23_IT
44341,PVM
44914,PVM
45070,L5_IT
45097,L45_IT
45149,L5_IT
45231,Astrocytes
45535,Oligodendrocytes
45587,Astrocytes
45858,L45_IT
46085,L23_IT
46117,Astrocytes
46273,L6b
46303,L45_IT
46343,PVM
46347,Microglia
46350,Oligodendrocytes
46495,L6_CT
46576,L5_IT
46635,L23_IT
46639,Microglia
46660,L45_IT
46712,L6_IT
47007,Pvalb
47112,L45_IT
47125,Pericytes
47188,L23_IT
47195,L6_CT
47217,L5_PT
47326,L6_CT
47405,Oligodendrocytes
47431,Oligodendrocytes
47451,Astrocytes
47454,other
47459,VLMC
47477,L45_IT
47506,L6_IT
47511,Endothelial
47730,L45_IT
47775,L6b
47788,Pericytes
47844,L23_IT
47940,L5_IT
47971,L6b
47986,L45_IT
48103,PVM
48138,Oligodendrocytes
48166,L6_CT
48244,Pericytes
48406,L45_IT
48614,Sst
48619,L45_IT
48630,L6_CT
48683,L6_CT
48902,Oligodendrocytes
49051,OPC
49133,L45_IT
49428,Lamp5
49495,Pvalb
49501,Endothelial
49504,Pvalb
49580,L45_IT
