CELL_ID,SUBCLASS
111,L45_IT
168,L23_IT
543,L23_IT
698,Astrocytes
905,Endothelial
1006,Endothelial
1066,VLMC
1198,Lamp5
1576,L45_IT
1614,SMC
1721,VLMC
1796,PVM
1816,L23_IT
1854,L45_IT
2250,Astrocytes
2326,L23_IT
2452,L5_PT
2525,L23_IT
2855,PVM
2877,L23_IT
2946,Astrocytes
3239,L23_IT
3622,L45_IT
3888,Microglia
3901,L23_IT
3920,L45_IT
4033,Lamp5
4226,Astrocytes
4424,L23_IT
4731,Pvalb
5279,Endothelial
5370,L23_IT
5843,Endothelial
6232,L23_IT
6537,L6_IT
6563,Astrocytes
7264,Endothelial
7750,Astrocytes
8072,L45_IT
8220,Oligodendrocytes
8455,L23_IT
8533,VLMC
8689,L45_IT
8805,OPC
8819,Vip
9254,Pericytes
9582,L45_IT
9617,Microglia
9624,Astrocytes
9826,L45_IT
9995,Pvalb
10017,Astrocytes
10267,L23_IT
10294,Lamp5
10904,Pvalb
11402,L23_IT
12048,L23_IT
12347,OPC
12628,L23_IT
13225,L23_IT
13375,L23_IT
13639,L45_IT
13953,L23_IT
14198,L45_IT
14278,L45_IT
14522,L45_IT
14717,VLMC
15174,L5_IT
15399,Lamp5
15667,Pericytes
15767,Astrocytes
15794,PVM
15876,Endothelial
16767,VLMC
16850,L45_IT
16929,PVM
16958,PVM
17114,OPC
17358,Pvalb
17389,Endothelial
17876,OPC
17998,L23_IT
18253,Endothelial
18758,Astrocytes
18941,L23_IT
18960,L23_IT
18967,PVM
19365,Astrocytes
19420,L23_IT
19470,Astrocytes
19881,L45_IT
20053,Pericytes
20137,L23_IT
20142,PVM
20238,Lamp5
20522,L23_IT
20636,Astrocytes
20819,L45_IT
21518,Endothelial
21648,Pericytes
21683,L23_IT
21790,L23_IT
21805,L5_IT
22189,L45_IT
22270,Microglia
22582,L23_IT
22671,L23_IT
23453,L45_IT
23520,L23_IT
23710,L45_IT
24196,L45_IT
24209,L23_IT
24542,Lamp5
24651,L45_IT
24960,Sncg
26157,L23_IT
26214,L23_IT
26288,Astrocytes
26382,Endothelial
26757,L45_IT
26839,Microglia
26882,L23_IT
26934,Astrocytes
27285,Astrocytes
27298,OPC
27416,L5_IT
27501,L23_IT
27505,L23_IT
27582,Vip
27611,L23_IT
28284,PVM
28339,Vip
28375,L23_IT
28494,VLMC
28970,Microglia
29056,L23_IT
29157,L23_IT
29736,L23_IT
30492,Sncg
30564,L23_IT
30661,L23_IT
30774,Pvalb
30882,PVM
31090,L45_IT
31595,Astrocytes
31640,Endothelial
31927,SMC
32254,L23_IT
32341,L45_IT
32421,VLMC
32633,L23_IT
32970,Endothelial
32986,Microglia
33204,Endothelial
33763,L23_IT
33951,L23_IT
34173,L45_IT
34282,L23_IT
34522,L45_IT
34579,VLMC
34870,Astrocytes
35178,L23_IT
35435,L23_IT
36682,Endothelial
37611,L23_IT
37762,Endothelial
37793,L23_IT
37880,L45_IT
37939,Sst
38311,Pericytes
38539,VLMC
39193,VLMC
39243,Lamp5
39293,L23_IT
39353,L23_IT
39444,L45_IT
39597,PVM
39641,L23_IT
39743,VLMC
40005,Endothelial
40190,VLMC
40278,Microglia
40322,SMC
40608,Pvalb
41190,L23_IT
41616,L45_IT
41617,L23_IT
41697,Astrocytes
42046,SMC
42674,OPC
42884,L23_IT
43090,VLMC
43355,VLMC
43837,L23_IT
44197,VLMC
44609,Sst
44789,L45_IT
45115,Sst
45416,Lamp5
45657,L23_IT
46181,Vip
46737,Microglia
47388,Endothelial
47517,VLMC
47807,VLMC
48262,L45_IT
48788,Sst
48852,L23_IT
48994,Pericytes
49629,Endothelial
49725,L23_IT
50018,L23_IT
50110,VLMC
50191,L45_IT
50325,VLMC
50699,VLMC
50717,L45_IT
50815,SMC
51180,L23_IT
51766,PVM
51849,OPC
52050,L45_IT
53092,L45_IT
53226,OPC
53567,L45_IT
53678,Astrocytes
53686,Astrocytes
53697,OPC
53767,L23_IT
54077,VLMC
54166,L45_IT
54191,Sncg
54250,Endothelial
54356,PVM
54624,Microglia
54632,L23_IT
54869,Endothelial
54872,L45_IT
55111,PVM
55380,Astrocytes
56395,L23_IT
56484,L45_IT
56498,L23_IT
56681,Endothelial
56822,L23_IT
57455,L23_IT
57586,Endothelial
57599,Astrocytes
57697,L23_IT
58366,L45_IT
58842,L5_IT
58958,Pvalb
59071,Microglia
59359,Lamp5
60023,Endothelial
60169,PVM
60311,Astrocytes
60341,L23_IT
60348,Sst
60357,L45_IT
61206,Microglia
61247,L5_IT
61552,L23_IT
61817,Sst
61882,Microglia
62387,Endothelial
62656,Astrocytes
62739,Astrocytes
62891,L45_IT
63189,L23_IT
63261,Astrocytes
63516,L23_IT
64146,L23_IT
64169,L23_IT
64200,L23_IT
64238,Microglia
64598,L23_IT
64748,PVM
64766,L23_IT
65045,VLMC
65240,L23_IT
65245,Astrocytes
65493,Microglia
65501,PVM
65907,L23_IT
65934,L23_IT
66363,L23_IT
67118,L23_IT
68858,L23_IT
69114,L23_IT
69714,L23_IT
70189,L23_IT
71573,Endothelial
71661,L23_IT
71885,L23_IT
72024,Pericytes
72061,PVM
72118,Pericytes
72165,Pericytes
72234,Endothelial
72489,Endothelial
72496,L23_IT
72670,Endothelial
72748,Endothelial
72859,Endothelial
72894,L45_IT
