CELL_ID,SUBCLASS
31,L45_IT
77,L6_CT
223,Microglia
243,Endothelial
251,Oligodendrocytes
360,L6_IT
379,L23_IT
557,other
558,Endothelial
716,L6_CT
778,L56_NP
793,Astrocytes
899,L45_IT
939,L6_CT
1051,L5_IT
1061,VLMC
1096,L5_PT
1258,Oligodendrocytes
1311,VLMC
1415,Pericytes
1438,Pericytes
1589,L6_CT
1712,other
1731,L6_CT
1794,Endothelial
1861,L23_IT
1992,L5_IT
2007,L6_CT
2016,Astrocytes
2169,L5_IT
2301,PVM
2383,Lamp5
2401,Astrocytes
2493,L45_IT
2514,L6b
2610,L6_IT
2747,Endothelial
2962,Astrocytes
3089,Endothelial
3161,Endothelial
3229,L6_CT
3236,L5_PT
3240,PVM
3303,L45_IT
3332,Endothelial
3370,L45_IT
3476,L5_IT
3485,L23_IT
3492,L23_IT
3680,L23_IT
3730,L6_CT
3796,L45_IT
3822,L23_IT
3913,Oligodendrocytes
3930,Oligodendrocytes
3968,L45_IT
3979,L6_CT
4049,Astrocytes
4118,Astrocytes
4159,L45_IT
4237,Oligodendrocytes
4281,other
4425,Oligodendrocytes
4452,Endothelial
4615,Oligodendrocytes
4715,Oligodendrocytes
4773,Oligodendrocytes
4781,L5_IT
4810,Vip
4846,Oligodendrocytes
4893,Microglia
4917,L23_IT
4932,L6_CT
4991,L45_IT
5010,Oligodendrocytes
5150,Microglia
5178,Lamp5
5233,Endothelial
5276,L45_IT
5337,Endothelial
5418,Sst
5516,L6_IT
5529,Oligodendrocytes
5684,Astrocytes
5688,L6_CT
5766,Endothelial
5863,L45_IT
5895,L6_CT
5918,L6_IT
5971,L6b
6090,L6_IT
6104,Endothelial
6131,L5_IT
6159,L45_IT
6162,L6_CT
6205,L45_IT
6293,L45_IT
6301,L23_IT
6411,L45_IT
6580,L5_IT
6625,L6_CT
6628,Astrocytes
6753,L6b
6815,Oligodendrocytes
6868,L6_CT
7199,Oligodendrocytes
7215,Astrocytes
7356,L6_CT
7405,Oligodendrocytes
7411,L6_CT
7425,Pvalb
7428,L6_IT
7601,Pericytes
7631,L6_CT
7661,L23_IT
7695,PVM
7842,L45_IT
7906,L23_IT
7938,Astrocytes
7978,L6_IT
7980,Endothelial
8033,L23_IT
8091,PVM
8103,other
8107,L6b
8283,Astrocytes
8291,Endothelial
8304,Astrocytes
8367,L6b
8642,L6_CT
8673,L45_IT
8727,L23_IT
8904,OPC
8935,Pvalb
8956,L6_CT
8966,Pvalb
8987,SMC
8990,Astrocytes
9067,Endothelial
9078,L6_IT
9134,Astrocytes
9139,Astrocytes
9249,L23_IT
9320,Astrocytes
9353,Oligodendrocytes
9375,L5_PT
9385,Vip
9386,L6_CT
9403,Oligodendrocytes
9472,L6_CT
9491,VLMC
9510,L6_CT
9602,L5_PT
9632,Oligodendrocytes
9659,Oligodendrocytes
9799,L6_CT
9822,Oligodendrocytes
9857,Astrocytes
9875,Oligodendrocytes
9879,L6_CT
9970,L6_IT
10021,Astrocytes
10054,VLMC
10098,L6_CT
10132,L23_IT
10231,Oligodendrocytes
10234,Astrocytes
10405,L23_IT
10526,Astrocytes
10561,Endothelial
10653,L6_CT
11036,L6_CT
11109,L6_CT
11139,L23_IT
11248,L45_IT
11327,Astrocytes
11349,Astrocytes
11458,Sst
11492,L6_IT
