CELL_ID,SUBCLASS
76,L23_IT
81,Astrocytes
537,L6_CT
601,L23_IT
727,Astrocytes
759,L23_IT
806,L23_IT
1057,Endothelial
1093,L5_PT
1108,L5_IT
1185,OPC
1221,SMC
1485,L6_IT
1539,L6_CT
1866,L23_IT
1951,L6_IT
2012,L23_IT
2102,L56_NP
2496,L23_IT
2624,Oligodendrocytes
2908,L45_IT
2940,PVM
3309,Pericytes
3416,L45_IT
3491,L23_IT
3501,L6_CT
3508,Endothelial
3665,L6_IT
3697,L5_IT
3713,L5_PT
3736,L5_IT
3944,OPC
4006,L5_IT
4165,L23_IT
4301,OPC
4349,L5_IT
4416,L45_IT
4439,VLMC
4529,L45_IT
4561,L6_CT
4568,PVM
4633,Microglia
4753,L45_IT
4896,L6_IT_Car3
5161,Endothelial
5357,VLMC
5461,L45_IT
5478,Pericytes
5629,L23_IT
5690,L23_IT
5812,L5_IT
5876,L45_IT
6174,L45_IT
6249,L45_IT
6279,L45_IT
6447,L45_IT
6471,Pericytes
6541,L23_IT
6692,L6_IT
6719,Astrocytes
7039,L5_IT
7394,Oligodendrocytes
7624,Astrocytes
7657,VLMC
7679,Vip
8398,Astrocytes
8851,L5_IT
9087,L45_IT
9242,Endothelial
9381,L23_IT
9495,Oligodendrocytes
9738,L45_IT
9838,L45_IT
9898,L23_IT
10232,Endothelial
10332,Sncg
10339,Astrocytes
10415,Astrocytes
10594,L5_IT
10783,Endothelial
10878,L5_IT
11703,Oligodendrocytes
11737,L45_IT
11779,L5_PT
11916,Pericytes
12248,L6_CT
12655,Microglia
13051,L23_IT
13395,L6_IT
13468,Endothelial
13617,L5_IT
13618,Oligodendrocytes
13641,L23_IT
13738,L23_IT
13861,L23_IT
13882,Endothelial
14008,L23_IT
14288,Vip
14480,L6_IT
14512,L23_IT
14864,L45_IT
14938,L23_IT
15003,Microglia
15005,L6_CT
15131,L5_PT
15195,L45_IT
15232,Sst
15286,L6_CT
15341,L6_IT
15410,Endothelial
15669,Endothelial
15734,L23_IT
15909,L45_IT
16229,SMC
16251,Astrocytes
16340,Astrocytes
16700,L23_IT
16735,L23_IT
16738,L23_IT
16800,L5_IT
16892,L45_IT
16907,Microglia
17048,L6_CT
17101,L45_IT
17297,L45_IT
17413,L45_IT
17461,Pericytes
17921,L6_CT
17942,Microglia
18137,L45_IT
18185,L5_IT
19241,L23_IT
19242,OPC
19243,L5_PT
19255,L45_IT
19275,L45_IT
19418,L5_IT
19452,L56_NP
19954,L45_IT
20146,L23_IT
20176,Pericytes
20278,Vip
20459,L45_IT
20656,L23_IT
20737,L5_PT
20837,Astrocytes
20957,Astrocytes
21085,L45_IT
21094,OPC
21160,L23_IT
21365,Pvalb
21812,L45_IT
21982,Sst
21992,VLMC
22072,Astrocytes
22181,VLMC
22451,L5_IT
22479,L5_IT
22542,L5_IT
22599,Astrocytes
22818,L5_IT
23061,Endothelial
23086,L6_IT_Car3
23164,L23_IT
23227,L6_CT
23391,L6_IT_Car3
23419,L45_IT
23560,OPC
23814,L45_IT
23840,L6_CT
24004,L23_IT
24130,L23_IT
24222,Oligodendrocytes
24318,L23_IT
24466,VLMC
24482,L5_IT
24552,L5_IT
24592,L45_IT
24637,VLMC
24784,VLMC
24891,L23_IT
24978,SMC
25102,L23_IT
25356,Astrocytes
25537,L6_CT
25660,OPC
25941,L5_PT
25974,Pericytes
26040,L45_IT
26054,L45_IT
26121,L45_IT
26134,Pericytes
26175,L6b
26384,L5_IT
26468,Endothelial
26474,Microglia
26568,L23_IT
26605,SMC
26684,L5_IT
26886,L23_IT
27035,Sst
27421,Endothelial
27622,L23_IT
27729,Pvalb
27860,VLMC
27913,OPC
28029,L23_IT
28098,L45_IT
28381,L5_IT
28383,L45_IT
28572,L5_IT
28584,Oligodendrocytes
28950,OPC
29058,Pericytes
29243,L23_IT
29289,L45_IT
29328,Endothelial
29375,L45_IT
29384,L45_IT
29419,L23_IT
29820,L45_IT
29878,Oligodendrocytes
30148,Endothelial
30163,L45_IT
30929,L23_IT
31103,L45_IT
31345,L6_IT
31384,L5_IT
31741,L23_IT
31953,L23_IT
31955,Pvalb
31961,L56_NP
32038,L5_IT
32147,L45_IT
32368,Endothelial
32415,L45_IT
32445,Endothelial
32560,L5_IT
32731,L5_PT
33059,L23_IT
33139,L5_IT
33355,Microglia
33611,VLMC
33652,Astrocytes
33762,PVM
33784,L5_IT
33793,Pericytes
33826,L5_IT
33875,L5_PT
33914,Microglia
33969,Astrocytes
34019,VLMC
34204,L5_IT
34344,L45_IT
34420,L45_IT
34582,L6_IT
34586,OPC
34615,Endothelial
34700,L6_IT
34939,L6_IT
35057,L45_IT
35158,Microglia
35391,Pvalb
35996,L23_IT
36017,L23_IT
36521,Endothelial
36628,L45_IT
36643,L23_IT
36732,Endothelial
36838,L45_IT
36905,L6_IT_Car3
36985,L6_CT
37033,Endothelial
37641,Endothelial
37932,L23_IT
37943,Oligodendrocytes
37963,Sst
37996,Microglia
38109,L23_IT
38201,Endothelial
38410,L23_IT
38536,L45_IT
39010,L45_IT
39166,L45_IT
39344,L45_IT
39505,L45_IT
39534,Endothelial
39539,L6_IT
40070,L6_IT
40253,L45_IT
40312,L45_IT
40345,Vip
40448,L5_PT
40575,Lamp5
40638,Pvalb
40915,L45_IT
41056,L5_IT
41121,L45_IT
41161,Astrocytes
41176,Endothelial
41224,L6_IT
41317,Astrocytes
41360,L23_IT
41401,Oligodendrocytes
41485,L23_IT
41562,Lamp5
41596,Lamp5
41627,L23_IT
41917,L23_IT
42034,Pericytes
42157,L5_PT
42247,Astrocytes
42301,Astrocytes
42307,L45_IT
42340,L45_IT
42531,Pericytes
42617,OPC
42836,L45_IT
43123,SMC
43142,Vip
43364,L23_IT
43705,L6_CT
43809,L5_PT
44356,L23_IT
44391,L5_IT
44594,L6_CT
44616,Microglia
44642,L6_IT_Car3
44689,L45_IT
44891,L23_IT
45051,L45_IT
