CELL_ID,SUBCLASS
109,Oligodendrocytes
189,Astrocytes
193,L45_IT
236,L23_IT
387,L45_IT
410,L5_IT
498,Lamp5
539,L6_CT
563,L45_IT
565,L5_IT
672,L23_IT
689,L6_CT
695,Astrocytes
699,L5_IT
1009,Astrocytes
1106,Astrocytes
1111,Oligodendrocytes
1309,L23_IT
1588,Oligodendrocytes
1667,Endothelial
1845,L45_IT
1943,L6_CT
2106,Oligodendrocytes
2350,Astrocytes
2372,Oligodendrocytes
2408,L23_IT
2440,L5_IT
2523,Astrocytes
2602,Endothelial
2633,L23_IT
2714,L6_CT
2806,L45_IT
2831,L6_CT
2839,Oligodendrocytes
2919,Oligodendrocytes
2988,L23_IT
3019,Oligodendrocytes
3020,L5_IT
3042,SMC
3066,Microglia
3252,L6_IT
3342,Astrocytes
3355,L6_CT
3392,L23_IT
3414,L5_PT
3435,Oligodendrocytes
3488,L23_IT
3552,Astrocytes
3587,Endothelial
3588,PVM
3603,Oligodendrocytes
3609,L5_IT
3612,Astrocytes
3619,L5_PT
3649,L6_CT
3672,L23_IT
3691,Pvalb
3719,Astrocytes
3760,L6_CT
3991,L6_CT
4022,L6_CT
4042,L45_IT
4078,VLMC
4143,L6_CT
4168,L45_IT
4187,Astrocytes
4275,L5_IT
4282,Pvalb
4293,L23_IT
4320,L5_IT
4364,L45_IT
4369,Pvalb
4423,Endothelial
4431,Oligodendrocytes
4432,L45_IT
4509,Sst
4510,Oligodendrocytes
4657,L23_IT
4674,Oligodendrocytes
4791,Endothelial
4950,Oligodendrocytes
4997,OPC
5029,L6_CT
5262,L23_IT
5272,L6_CT
5287,L5_IT
5383,L45_IT
5490,L45_IT
5553,L23_IT
5573,L6_CT
5575,L23_IT
5585,L45_IT
5660,Astrocytes
5721,L6_IT
5722,L45_IT
5733,SMC
5805,Astrocytes
5882,L45_IT
5911,L6_IT
6016,Endothelial
6064,L56_NP
6140,Oligodendrocytes
6315,PVM
6349,L23_IT
6409,Microglia
6458,OPC
6467,Oligodendrocytes
6488,VLMC
6535,Astrocytes
6548,PVM
6791,PVM
6802,Pvalb
6888,L56_NP
6978,Pericytes
7048,Pericytes
7095,L23_IT
7205,Astrocytes
7330,Microglia
7550,other
7779,Endothelial
7841,OPC
8009,Astrocytes
8048,Astrocytes
8076,L45_IT
8241,L56_NP
8254,L23_IT
8262,L56_NP
8540,L6_IT
8569,PVM
8588,L45_IT
8624,Astrocytes
8764,L45_IT
8912,Astrocytes
9032,L6_CT
9055,Endothelial
9058,Astrocytes
9098,Oligodendrocytes
9135,Oligodendrocytes
9198,Oligodendrocytes
9263,Astrocytes
9284,Oligodendrocytes
9453,L45_IT
9538,L6_CT
9567,L6_CT
9593,L23_IT
9664,Microglia
9696,L23_IT
9864,L45_IT
9906,L6_CT
10147,L45_IT
10201,Endothelial
10217,L23_IT
10259,Astrocytes
10435,L6_CT
10473,L6_CT
10481,Astrocytes
10559,PVM
10580,Astrocytes
10629,L23_IT
10689,L23_IT
10751,Astrocytes
10853,Oligodendrocytes
10899,Endothelial
10964,L5_IT
10965,PVM
11010,L45_IT
11193,L5_IT
11335,L45_IT
11364,Lamp5
11459,Endothelial
11566,Endothelial
11600,Endothelial
11637,L45_IT
11651,L23_IT
11683,L23_IT
11757,L6_CT
11808,Astrocytes
11848,L45_IT
11907,L23_IT
11943,Oligodendrocytes
12172,L6_CT
12190,Oligodendrocytes
12367,L45_IT
12416,PVM
12419,L56_NP
12717,L23_IT
12740,Oligodendrocytes
12814,L6_IT
12873,L45_IT
12959,L6_CT
13015,Astrocytes
13096,L23_IT
13192,L45_IT
13256,Oligodendrocytes
13310,OPC
13385,PVM
13399,Pericytes
13420,L6_CT
13492,L45_IT
13523,VLMC
13653,L45_IT
13654,L23_IT
13773,L23_IT
13795,Pvalb
13877,Oligodendrocytes
13897,L45_IT
13991,L45_IT
14103,Pvalb
14221,OPC
14232,L5_PT
14317,L45_IT
14472,L6_CT
14579,L5_IT
14662,Oligodendrocytes
14664,L23_IT
14677,Microglia
14770,L45_IT
14776,L45_IT
14815,Pvalb
14838,Microglia
14957,Sst
15002,Microglia
15044,L6_CT
15054,L23_IT
15080,L6b
15145,L6_CT
15185,Lamp5
15314,Pericytes
15352,L6_CT
15354,L6_IT
15357,Astrocytes
15406,Astrocytes
15458,L6_CT
15469,Astrocytes
15489,Oligodendrocytes
15682,Astrocytes
15721,L5_IT
15815,Pvalb
15854,L45_IT
16050,L23_IT
16092,L6_IT
16146,Astrocytes
16279,L23_IT
16280,L6_CT
16335,Endothelial
16356,Endothelial
16413,Astrocytes
16500,Astrocytes
16511,L6_CT
16588,SMC
16638,L6_CT
16644,L6_CT
16688,Microglia
16808,L6_CT
16860,other
16885,Astrocytes
16942,L6_CT
16954,L6_CT
16970,Astrocytes
17021,L5_IT
17031,Astrocytes
17046,L6_IT
17077,Astrocytes
17401,Pericytes
17441,Oligodendrocytes
17462,L6_IT
17471,Astrocytes
17504,L23_IT
17553,Endothelial
17579,Endothelial
17586,L45_IT
17657,L6_CT
17663,L45_IT
17680,Astrocytes
17711,OPC
17720,L23_IT
17757,Endothelial
17770,Oligodendrocytes
17853,L45_IT
17881,Endothelial
17929,Endothelial
17984,L5_IT
18000,L6_IT
18004,L23_IT
18087,L23_IT
18165,Lamp5
18190,L6_IT
18289,L6_IT
18423,Pericytes
18455,L23_IT
18575,Microglia
18878,Microglia
19122,Astrocytes
19169,Oligodendrocytes
19266,L56_NP
19288,Endothelial
19483,L5_IT
19502,Endothelial
19532,L6_CT
19559,L6_IT
19565,L45_IT
19607,Pvalb
19650,Oligodendrocytes
19737,L45_IT
19748,L45_IT
19777,L5_IT
19808,Oligodendrocytes
19826,L6_CT
20154,L23_IT
20167,OPC
20216,L5_IT
20312,L23_IT
20321,L5_IT
20355,Microglia
20424,L45_IT
20457,L23_IT
20573,L23_IT
20648,L23_IT
20684,L45_IT
20852,L23_IT
20923,L6_CT
21008,Oligodendrocytes
21029,L6_CT
21052,Endothelial
21075,L6_CT
21076,L23_IT
21135,Pvalb
21147,L6_IT
21197,Oligodendrocytes
21212,Oligodendrocytes
21276,Oligodendrocytes
21299,L6_CT
21410,Endothelial
21519,Endothelial
21602,Astrocytes
21634,L23_IT
21640,Astrocytes
21755,L6_CT
21783,Lamp5
22019,Endothelial
22156,Oligodendrocytes
22370,L23_IT
22529,L45_IT
22558,Oligodendrocytes
22565,L6_CT
22614,L45_IT
22765,L6_CT
22853,Oligodendrocytes
22924,L6_CT
23008,L5_IT
23120,L6_CT
23135,L6b
23206,L23_IT
23224,L6_CT
23287,VLMC
23368,Oligodendrocytes
23408,Astrocytes
23478,other
23483,L6_CT
23506,L5_IT
23752,Pvalb
23838,other
23845,Pvalb
23864,Oligodendrocytes
23872,L5_IT
23963,Astrocytes
24025,L23_IT
24178,L23_IT
24237,Astrocytes
24291,Microglia
24388,Oligodendrocytes
24423,L5_IT
24472,Astrocytes
24533,L45_IT
24574,Astrocytes
24644,L5_PT
24667,L6_CT
24855,L5_IT
24860,L45_IT
24937,Astrocytes
24956,Oligodendrocytes
25044,L23_IT
25047,OPC
25189,Astrocytes
25251,L6_IT
25338,L6_IT
25422,Endothelial
25535,L45_IT
25550,SMC
25565,Astrocytes
25611,Sst
25681,L6_IT
25819,L5_PT
25903,L6_CT
25938,Pericytes
25957,Astrocytes
26060,Oligodendrocytes
26178,Astrocytes
26184,OPC
26192,Sst
26215,Astrocytes
26218,L56_NP
26251,VLMC
26321,Astrocytes
26370,Astrocytes
26399,L6_CT
26417,L6_CT
26586,L5_IT
26706,L23_IT
26740,Microglia
26749,L5_IT
26778,L23_IT
26812,Endothelial
26984,L6_CT
26985,Endothelial
27098,other
27123,L45_IT
27141,PVM
27162,Astrocytes
27199,L5_IT
27237,L45_IT
27257,L5_PT
27299,Astrocytes
27338,L45_IT
27542,L5_PT
27557,Astrocytes
27586,L45_IT
27610,Oligodendrocytes
27619,Oligodendrocytes
27646,OPC
27662,Astrocytes
27666,Astrocytes
27688,L6b
27881,L5_IT
28059,Pvalb
28196,L6_IT
28203,L23_IT
28265,L23_IT
28340,Astrocytes
28382,L23_IT
28481,L23_IT
28526,L6_CT
28581,L5_IT
28590,Oligodendrocytes
28660,L45_IT
28681,L6_CT
28785,Astrocytes
28805,Sncg
28840,Endothelial
28878,L23_IT
28904,Pericytes
28967,Astrocytes
28972,PVM
29288,L45_IT
29334,L5_IT
29412,L45_IT
29445,L6_CT
29474,L45_IT
29657,L5_IT
29711,Oligodendrocytes
29751,L6_IT
29767,L45_IT
29870,Astrocytes
29948,L56_NP
30046,L45_IT
30099,L45_IT
30254,SMC
30729,OPC
30855,Oligodendrocytes
30865,L23_IT
30914,PVM
30954,Pvalb
30968,L6_CT
31042,Astrocytes
31094,Lamp5
31097,L6b
31278,L45_IT
31317,L6_CT
31341,Oligodendrocytes
31447,L6_CT
31711,OPC
31759,L5_IT
31830,L23_IT
32058,Sst
32265,Endothelial
32284,L23_IT
32298,Endothelial
32642,L5_PT
32740,L6_CT
32808,L6_CT
32958,Oligodendrocytes
32978,Pvalb
33025,Oligodendrocytes
33051,L45_IT
33088,L5_IT
33321,L23_IT
33341,L6_IT
33464,Astrocytes
33543,Pvalb
33634,L6_CT
33651,L23_IT
33676,Endothelial
33683,L6b
33790,Oligodendrocytes
33954,L23_IT
33984,L6_CT
34016,PVM
34098,Pvalb
34244,L6_IT
34253,Astrocytes
34259,Endothelial
34368,L5_IT
34427,Endothelial
34601,L5_IT
34610,Oligodendrocytes
34643,L6_CT
34786,Astrocytes
34816,L23_IT
34849,L23_IT
34855,L6_CT
34871,Oligodendrocytes
34883,L45_IT
34906,L5_IT
34927,L5_IT
35085,Endothelial
35175,Oligodendrocytes
35191,L45_IT
35229,Oligodendrocytes
35350,OPC
35540,L6_IT
35570,L6_CT
35604,L45_IT
35644,L6_CT
35657,L6_CT
35670,Endothelial
35717,OPC
35726,L5_IT
35851,Endothelial
35862,L23_IT
35887,L6_CT
35896,Lamp5
35919,L6_CT
35987,SMC
36253,L23_IT
36357,Endothelial
36454,L5_IT
36468,L6_CT
36520,Oligodendrocytes
36903,Endothelial
36914,L45_IT
36939,Astrocytes
36961,SMC
36967,Oligodendrocytes
37044,L6_IT
37081,L6_CT
37144,Oligodendrocytes
37187,Endothelial
37195,L6_IT
37197,other
37268,L6_IT
37401,L45_IT
37516,Astrocytes
37548,L45_IT
37710,L45_IT
37727,Astrocytes
37770,Lamp5
37833,L23_IT
37888,Astrocytes
37922,Oligodendrocytes
37962,L23_IT
38010,L6_CT
38140,L5_IT
38193,Oligodendrocytes
38262,Oligodendrocytes
38445,L6_CT
38535,L5_IT
38710,L5_IT
38751,L6_IT
38876,L45_IT
38907,L6_CT
38916,Sst
38941,Astrocytes
38956,L6_CT
39034,L45_IT
39057,Pericytes
39140,L5_IT
39288,L45_IT
39334,L5_IT
39357,Endothelial
39403,L5_IT
39695,L6_CT
39710,L45_IT
39745,Endothelial
39767,L23_IT
39826,L45_IT
40113,Oligodendrocytes
40155,Sst_Chodl
40165,Oligodendrocytes
40199,Oligodendrocytes
40439,L6_IT
40614,L45_IT
40615,L6_CT
40624,L23_IT
40708,Endothelial
40738,Endothelial
40823,L5_IT
40839,L23_IT
40937,L6_CT
41112,L6_CT
41113,L5_IT
41230,Oligodendrocytes
41320,L6_IT
41461,L6_IT
41555,L23_IT
41607,L23_IT
41686,Vip
41687,Lamp5
42006,Oligodendrocytes
42036,Oligodendrocytes
42072,L5_IT
42189,L6_CT
42225,L6_IT
42242,L6_IT
42305,Endothelial
42388,L6_IT
42440,Lamp5
42444,Oligodendrocytes
42503,L6_CT
42520,Astrocytes
42550,Astrocytes
42723,Pericytes
42726,L5_IT
42754,L23_IT
42806,L23_IT
42832,VLMC
42840,OPC
42860,L6_IT
42879,Astrocytes
43048,L45_IT
43096,L45_IT
43187,L5_PT
43421,L23_IT
43480,Oligodendrocytes
43655,L45_IT
43730,Microglia
43976,L5_PT
43985,L56_NP
44037,L5_IT
44136,VLMC
44182,L6_CT
44189,Astrocytes
44215,Oligodendrocytes
44401,L45_IT
44418,Oligodendrocytes
44438,Astrocytes
44506,L23_IT
44531,L23_IT
44553,L6_CT
44567,Astrocytes
44677,OPC
44803,PVM
44836,L45_IT
44840,L6b
44899,Endothelial
44929,L23_IT
44969,Oligodendrocytes
44975,L6_IT
45021,Pericytes
45044,L5_IT
45118,Oligodendrocytes
45249,Endothelial
45259,L6_IT
45459,Endothelial
45503,Endothelial
45554,L6_IT
45676,L45_IT
45761,L6_CT
45874,L6_CT
45895,L6_CT
45916,VLMC
45944,L45_IT
46009,Microglia
46016,Vip
46216,L5_IT
46245,Pericytes
46280,L23_IT
46333,Oligodendrocytes
46371,Astrocytes
46385,Oligodendrocytes
46403,L45_IT
46416,L6_CT
46513,L23_IT
46521,Oligodendrocytes
46541,Endothelial
46609,Astrocytes
46816,Oligodendrocytes
46826,L5_IT
46832,L23_IT
46860,L23_IT
47028,L23_IT
47083,Pericytes
47144,L45_IT
47230,L6_IT
47264,L23_IT
47318,L5_PT
47325,L6_IT
47336,Astrocytes
47508,PVM
47518,L5_PT
47544,L5_PT
47551,Lamp5
47599,Endothelial
47600,L23_IT
47604,OPC
47639,Pericytes
47817,Astrocytes
47904,L45_IT
47972,L56_NP
48063,L5_IT
48105,Endothelial
48212,L45_IT
48264,Oligodendrocytes
48397,Pericytes
48458,L6_CT
48584,L45_IT
48665,Sst
48678,Oligodendrocytes
