CELL_ID,SUBCLASS
107,L56_NP
200,L5_IT
247,L6_IT
419,Oligodendrocytes
437,L6_IT_Car3
447,PVM
574,L6_CT
819,L23_IT
821,L45_IT
870,Astrocytes
883,Sst
912,L23_IT
963,Pericytes
975,L23_IT
980,Astrocytes
1004,Endothelial
1056,OPC
1094,L45_IT
1139,L6_IT
1166,Pericytes
1168,OPC
1206,Microglia
1217,L23_IT
1249,L45_IT
1423,L45_IT
1496,L5_IT
1632,L6_IT_Car3
1635,Astrocytes
1697,Endothelial
1710,Pvalb
1723,L23_IT
1822,L23_IT
1829,L5_PT
1844,L5_IT
1907,PVM
1910,Endothelial
1995,L6_CT
2022,L45_IT
2038,Astrocytes
2055,L6_CT
2072,L6_CT
2152,Astrocytes
2284,L23_IT
2347,L5_IT
2371,OPC
2457,L23_IT
2472,L23_IT
2504,L23_IT
2506,L6_CT
2552,L23_IT
2569,L56_NP
2618,Astrocytes
2694,L56_NP
2695,L56_NP
2720,Microglia
2774,L5_IT
2822,Vip
2884,Astrocytes
2958,L6_CT
3107,Pericytes
3256,Endothelial
3349,L5_IT
3474,Lamp5
3658,Astrocytes
3708,SMC
3869,L6_CT
3902,L23_IT
3932,PVM
4367,Astrocytes
4368,Astrocytes
4610,Endothelial
4617,L6_CT
4638,L6_IT
4675,SMC
4677,Astrocytes
4801,Pericytes
4815,Sst
4830,L6_CT
4859,OPC
4905,L6_IT
5083,L45_IT
5118,Endothelial
5165,L23_IT
5221,Endothelial
5247,Sncg
5301,PVM
5475,PVM
5512,L6_IT
5591,Astrocytes
5630,L23_IT
5687,Oligodendrocytes
5755,L5_IT
5773,Vip
5862,L6_IT
5870,L23_IT
5943,VLMC
5978,SMC
6133,L45_IT
6134,L6_IT
6183,L23_IT
6255,Endothelial
6285,L45_IT
6333,L45_IT
6365,L5_IT
6383,Lamp5
6389,Pvalb
6403,Lamp5
6404,PVM
6464,Oligodendrocytes
6558,L23_IT
6564,Sst
6703,L5_IT
6726,PVM
6743,L23_IT
6857,Endothelial
6882,L6_IT
7008,Astrocytes
7113,L23_IT
7227,L45_IT
7261,OPC
7291,L45_IT
7296,L45_IT
7302,SMC
7529,Sst
7554,L23_IT
7566,Lamp5
7599,L6_IT
7618,L23_IT
7737,L5_IT
7786,L5_IT
8017,OPC
8156,Pericytes
8230,OPC
8302,PVM
8309,L5_IT
8333,Oligodendrocytes
8342,L23_IT
8351,Oligodendrocytes
8390,Endothelial
8428,L5_IT
8436,L23_IT
8535,Astrocytes
8557,L23_IT
8609,Astrocytes
8651,L56_NP
8683,Endothelial
8690,Endothelial
8715,L6_CT
8743,L45_IT
8787,L45_IT
9170,L5_IT
9203,Pericytes
9309,Endothelial
9337,L45_IT
9372,L23_IT
9553,L6_IT
9685,Astrocytes
9801,Astrocytes
9803,Vip
9872,L5_IT
9880,L23_IT
9895,Microglia
9949,L6_IT_Car3
10062,L45_IT
10175,Microglia
10225,Pvalb
10254,L6_IT
10469,Endothelial
10502,L6_IT
10555,VLMC
10592,Endothelial
10598,Microglia
10658,L23_IT
10737,Astrocytes
10742,Pericytes
10759,L6_CT
10760,Oligodendrocytes
10846,Astrocytes
10857,L23_IT
10876,Pericytes
10960,L5_IT
11033,L6_IT
11122,L45_IT
11147,Lamp5
11328,L45_IT
11428,L23_IT
11444,Vip
11542,L6_IT
11573,Lamp5
11610,L23_IT
11629,L5_PT
11783,L6_IT_Car3
11855,L23_IT
11859,Astrocytes
12027,Astrocytes
12101,L23_IT
12247,L6_IT_Car3
12322,L6_IT
12379,SMC
12441,Astrocytes
12460,Astrocytes
12479,L23_IT
12650,Lamp5
12687,PVM
12697,Endothelial
12727,Oligodendrocytes
12764,L23_IT
12768,Endothelial
12919,Pvalb
12962,Oligodendrocytes
13007,Astrocytes
13276,L45_IT
13423,L45_IT
13424,Astrocytes
13439,L6_CT
13445,L45_IT
13485,Astrocytes
13649,VLMC
