CELL_ID,SUBCLASS
64,Astrocytes
137,L23_IT
143,Endothelial
219,L23_IT
234,PVM
237,L23_IT
318,L6_CT
343,L45_IT
353,Oligodendrocytes
370,L45_IT
503,L23_IT
519,L6_CT
523,L6_IT
625,Oligodendrocytes
701,Microglia
744,L6_CT
825,Endothelial
1733,L6_IT
1857,VLMC
1885,L5_IT
1890,L56_NP
1945,L56_NP
2069,Oligodendrocytes
2159,L5_IT
2271,L45_IT
2478,L45_IT
2491,L23_IT
2537,L23_IT
2570,Oligodendrocytes
2573,L5_IT
2773,L23_IT
2809,Sst
2820,L6_CT
2885,Endothelial
3018,Endothelial
3183,Oligodendrocytes
3186,L23_IT
3358,L45_IT
3466,L45_IT
3777,L45_IT
3844,Oligodendrocytes
4283,Endothelial
4304,Endothelial
4318,L45_IT
4444,L45_IT
4582,Astrocytes
4769,L6_CT
4870,Endothelial
4884,L45_IT
4901,VLMC
4910,Oligodendrocytes
5065,L6_CT
5087,L45_IT
5204,L6_CT
5393,Endothelial
5404,Endothelial
5607,L45_IT
5723,OPC
5875,L6_IT
5878,Oligodendrocytes
5920,L6_IT
5946,L5_PT
5988,Astrocytes
6033,L6_CT
6258,L23_IT
6402,Oligodendrocytes
6675,Endothelial
6774,Pericytes
6903,Vip
6924,Astrocytes
6946,L6_CT
6962,Pericytes
7042,L6_CT
7124,L23_IT
7312,L5_IT
7605,L56_NP
7713,Oligodendrocytes
7717,VLMC
7808,L23_IT
7826,Pvalb
7833,L23_IT
7913,Oligodendrocytes
7919,Pvalb
7946,L23_IT
7956,L6_CT
8232,L6b
8322,L23_IT
8371,Sst
8485,L23_IT
8577,Oligodendrocytes
8686,Sncg
8789,Pericytes
8792,Astrocytes
8908,L23_IT
9061,L45_IT
9112,L23_IT
9140,L23_IT
9286,Endothelial
9317,L6_CT
9459,L5_IT
9486,L45_IT
9646,Sst
9649,Lamp5
9666,L23_IT
9871,Endothelial
10229,L6_CT
10237,Microglia
10439,L6_IT
10449,Oligodendrocytes
10510,L6_CT
10738,L45_IT
10881,Oligodendrocytes
10916,L6_CT
10997,Astrocytes
11088,Pvalb
11123,L6_CT
11303,Oligodendrocytes
11448,L23_IT
11509,L45_IT
11632,L6_CT
11666,OPC
11670,L6_CT
11705,Oligodendrocytes
11782,L23_IT
11809,L23_IT
11887,L6b
11938,Oligodendrocytes
11948,L6_CT
11953,L45_IT
12062,L6b
12119,L6_IT
12266,L6_CT
12386,L6_CT
12454,L6_IT
12522,Endothelial
12657,L5_IT
12665,L23_IT
12709,L6_CT
12804,Astrocytes
12957,Sst
12999,L45_IT
13221,L56_NP
13324,L23_IT
13359,Vip
13372,Endothelial
13419,L5_IT
13510,PVM
13515,L6_CT
13553,Oligodendrocytes
13562,L6_CT
13634,Oligodendrocytes
13655,L23_IT
14199,Astrocytes
14287,L23_IT
14293,Oligodendrocytes
14318,L6_IT
14319,Astrocytes
14397,L5_PT
14479,L56_NP
14573,L23_IT
14724,Pvalb
14843,L23_IT
15090,Astrocytes
15397,L45_IT
15639,Astrocytes
15708,OPC
15749,L5_IT
16159,Lamp5
16171,L6_CT
16317,L6b
16344,L5_IT
16367,L5_PT
16392,L5_PT
16717,Vip
16798,L23_IT
16951,Sncg
17087,SMC
17113,Astrocytes
17122,L45_IT
17177,L6_IT
17284,Oligodendrocytes
17543,L6_IT
17565,L5_IT
17614,Astrocytes
17651,Oligodendrocytes
17760,L5_IT
17768,Endothelial
17775,PVM
17797,Endothelial
18026,L45_IT
18058,L5_IT
18121,L56_NP
18197,Oligodendrocytes
18330,Pericytes
18483,L5_IT
18528,L5_PT
18767,L56_NP
18778,Endothelial
18812,VLMC
18858,Microglia
19052,L6_IT
19148,L6_IT
19158,Oligodendrocytes
19292,L6_IT
19294,Astrocytes
19353,Oligodendrocytes
19813,Endothelial
19896,L45_IT
19944,L5_PT
20034,Sst
20078,Endothelial
20090,Oligodendrocytes
20362,L56_NP
20398,L45_IT
20445,PVM
20486,L45_IT
20544,L23_IT
20605,Astrocytes
20694,Vip
20753,L6_CT
20777,Oligodendrocytes
20844,L45_IT
20865,L6_CT
21284,L6_IT
21358,Endothelial
21564,L6_IT
21581,L45_IT
21762,L5_PT
21809,Astrocytes
21882,L6_CT
22099,L6_IT
22221,L5_PT
22381,Pericytes
22434,L23_IT
22449,Oligodendrocytes
22563,L5_IT
22604,L45_IT
22699,L45_IT
22717,L6_IT
22719,Endothelial
22743,L45_IT
23202,L56_NP
23243,L45_IT
23329,Pericytes
23340,L6_CT
23343,Oligodendrocytes
23397,L23_IT
23436,L45_IT
23521,L5_IT
23595,Microglia
23655,Oligodendrocytes
23668,Astrocytes
23682,L23_IT
23948,Pvalb
24153,VLMC
24160,Endothelial
24364,L23_IT
24623,L23_IT
24642,L5_IT
24683,L23_IT
24876,L45_IT
24881,L5_IT
25065,OPC
25211,Pvalb
25374,L45_IT
25474,L45_IT
25491,L45_IT
25575,L45_IT
25610,L5_IT
25711,VLMC
25843,L23_IT
26226,Oligodendrocytes
26281,Endothelial
26317,L45_IT
26401,L23_IT
26438,Astrocytes
26655,Oligodendrocytes
26769,Astrocytes
26805,L56_NP
26807,L6_CT
26925,Endothelial
27172,L6_CT
27554,Astrocytes
27558,L23_IT
27604,PVM
27609,L45_IT
27699,L6_CT
27771,L23_IT
27900,Astrocytes
28080,L5_IT
28164,L6_IT
28165,VLMC
28250,L23_IT
28435,L45_IT
28578,Pericytes
28627,L6b
28664,L45_IT
28842,L23_IT
28929,L5_PT
29001,Endothelial
29312,L45_IT
29417,Pericytes
29609,L6_CT
29667,L6b
29811,L23_IT
29864,L5_PT
29893,L5_IT
29955,L6_CT
29971,L45_IT
30000,Oligodendrocytes
30049,L6_CT
30119,L23_IT
30288,L56_NP
30385,L56_NP
30457,L23_IT
30702,L45_IT
30719,L5_IT
31091,Oligodendrocytes
31282,L23_IT
31319,L45_IT
31323,L45_IT
31588,L23_IT
31665,L6_CT
31726,L45_IT
31774,L45_IT
31885,Endothelial
32095,L6b
32305,L5_IT
32320,L6_CT
32332,Oligodendrocytes
32352,L5_PT
32440,L5_IT
32457,Astrocytes
32472,Oligodendrocytes
32509,L6_CT
32511,SMC
32596,L6_CT
32770,Astrocytes
32869,L6_CT
32996,L5_IT
