CELL_ID,SUBCLASS
0,Astrocytes
85,L45_IT
302,Endothelial
323,L45_IT
995,L23_IT
1137,L5_IT
1180,L23_IT
1196,Astrocytes
1345,L45_IT
1492,L56_NP
1704,L56_NP
1750,L5_PT
1760,L23_IT
1779,Endothelial
1781,OPC
2004,OPC
2033,L5_IT
2213,L45_IT
2335,Oligodendrocytes
2414,VLMC
2471,VLMC
2740,Microglia
2741,L45_IT
2878,L45_IT
2926,L5_IT
3033,Endothelial
3198,L23_IT
3219,Endothelial
3267,L45_IT
3445,L23_IT
3556,SMC
3706,L45_IT
3763,Oligodendrocytes
3818,L5_IT
3825,L23_IT
3915,L23_IT
3961,L5_PT
4110,L5_IT
4171,Pericytes
4400,Endothelial
4595,L56_NP
4758,L5_IT
4943,L6_IT
5049,Endothelial
5146,L45_IT
5189,L5_IT
5449,L23_IT
5492,L23_IT
5545,L5_IT
5699,L23_IT
5761,OPC
5821,L23_IT
5859,L23_IT
5961,VLMC
6102,Astrocytes
6154,Astrocytes
6213,L23_IT
6478,VLMC
6629,L6_IT
6714,L45_IT
6889,L23_IT
7051,Endothelial
7096,L45_IT
7103,L56_NP
7351,L45_IT
7453,L45_IT
7581,L45_IT
7596,L5_IT
7650,L23_IT
8061,L23_IT
8249,L45_IT
8521,L5_IT
8670,Lamp5
9118,L23_IT
9153,Endothelial
9308,L23_IT
9492,L23_IT
9545,L45_IT
9652,SMC
9680,L45_IT
9951,Endothelial
9971,PVM
10016,L23_IT
10275,Pericytes
10521,L5_IT
10856,PVM
10860,Endothelial
10861,L23_IT
11135,Microglia
11211,L45_IT
11218,L5_IT
11312,L5_IT
11324,OPC
11329,Microglia
11489,L5_PT
11539,L5_IT
11724,L23_IT
11728,OPC
11742,Endothelial
11826,L5_IT
12069,Oligodendrocytes
12260,Sst
12439,L23_IT
12451,Pericytes
12551,Endothelial
12770,Pvalb
12808,L56_NP
12998,L23_IT
13119,L45_IT
13271,Pericytes
13326,Microglia
13508,Oligodendrocytes
13537,L6_IT_Car3
13568,L45_IT
13686,Microglia
13755,Endothelial
13759,Astrocytes
13812,Astrocytes
13836,L45_IT
13904,L45_IT
14292,L23_IT
