CELL_ID,SUBCLASS
12,Endothelial
67,L6_IT
98,L23_IT
117,Endothelial
122,L23_IT
312,L23_IT
322,L5_PT
405,Sst
423,L6_IT
457,Pericytes
486,L5_IT
500,L5_IT
535,VLMC
653,Endothelial
753,L23_IT
786,L6_CT
960,OPC
989,Pvalb
991,Pericytes
992,Astrocytes
1113,L6_CT
1114,L23_IT
1400,L23_IT
1439,L23_IT
1450,L23_IT
1494,OPC
1537,L5_PT
1725,L45_IT
1769,L6_CT
1838,L45_IT
1839,Astrocytes
1873,Astrocytes
1964,L45_IT
2144,Pvalb
2172,L45_IT
2229,L45_IT
2308,Astrocytes
2352,L5_IT
2438,L6_IT
2666,Pericytes
2707,L23_IT
2715,L23_IT
2945,OPC
2980,Astrocytes
3045,SMC
3105,Endothelial
3126,L23_IT
3146,L6_CT
3163,Endothelial
3181,OPC
3227,L23_IT
3365,L45_IT
3398,L23_IT
3399,L23_IT
3507,Vip
3543,L23_IT
3608,L45_IT
3711,Endothelial
3727,L23_IT
3761,Astrocytes
3856,VLMC
3931,L45_IT
4069,Astrocytes
4079,L5_IT
4344,Astrocytes
4348,L23_IT
4528,L45_IT
4541,Microglia
4752,L5_PT
4951,L23_IT
5009,L45_IT
5060,L56_NP
5064,L6_CT
5069,L5_PT
5114,Endothelial
5218,Lamp5
5271,L23_IT
5369,L23_IT
5382,Vip
5570,L5_IT
5574,Endothelial
5704,Astrocytes
5768,Pericytes
5893,L23_IT
5954,Endothelial
6059,Sst
6077,L5_PT
6112,L23_IT
6137,Sst
6206,L23_IT
6326,Astrocytes
6381,L6_IT
6687,Astrocytes
6773,L23_IT
6858,L5_PT
6892,L6_CT
6895,Pvalb
6977,Astrocytes
7085,L23_IT
7114,L5_IT
7239,L23_IT
7300,Astrocytes
7323,L6_IT
7366,L45_IT
7373,L5_IT
7470,L5_PT
7583,VLMC
7594,L45_IT
7681,L23_IT
7857,L5_PT
7871,L23_IT
7872,L5_IT
7889,Endothelial
7894,L56_NP
7937,Endothelial
8047,L23_IT
8057,L6_IT
8093,L6_CT
8106,VLMC
8158,Microglia
8210,L23_IT
8343,L56_NP
8468,SMC
8520,Endothelial
8774,L45_IT
8777,L45_IT
8843,L23_IT
8882,Astrocytes
8984,SMC
9031,L23_IT
9171,Endothelial
9468,L23_IT
9471,OPC
9529,L23_IT
9597,L5_PT
9672,L45_IT
9684,L45_IT
9713,Pvalb
9762,L45_IT
9811,SMC
9831,L23_IT
9930,Microglia
10101,Endothelial
10106,Astrocytes
10115,Sst
10117,L5_IT
10128,L45_IT
10149,L23_IT
10152,VLMC
10306,L5_IT
10328,L6_CT
10446,Sst
10466,Microglia
10491,Pvalb
10504,Endothelial
10670,VLMC
10793,Astrocytes
10961,L6_IT
11004,L45_IT
11017,VLMC
11072,L6_CT
11084,Sst
11162,L45_IT
11182,L23_IT
11250,L5_PT
11255,VLMC
11360,L5_IT
11426,L5_IT
11513,L23_IT
11555,OPC
11613,Astrocytes
11730,Astrocytes
11875,L23_IT
11988,Pvalb
12056,L23_IT
12149,L23_IT
12178,L5_IT
12192,Vip
12282,L23_IT
12504,Astrocytes
12521,VLMC
12530,Astrocytes
12562,L23_IT
12575,Vip
12589,L45_IT
12600,Endothelial
12610,L6_CT
12782,Astrocytes
13090,L45_IT
13134,L23_IT
13179,L23_IT
13184,Endothelial
13258,L23_IT
13379,Astrocytes
13578,L5_IT
13598,L6_IT
13722,Pvalb
13763,VLMC
13849,L6_CT
13981,L6_IT
14019,L23_IT
14043,L45_IT
14057,L6_IT
14144,L23_IT
14159,Sst
14219,L6_IT
14256,L23_IT
14312,Microglia
14337,L6_IT
14362,Pvalb
14486,Endothelial
14958,Vip
15064,L45_IT
15126,L6_CT
15141,Astrocytes
15259,L6_IT
15299,L6_IT
15331,Pvalb
15423,L5_PT
15444,L6_CT
15775,Astrocytes
15814,Pericytes
15874,L5_IT
15937,Sst
16000,L5_IT
16027,L6_CT
16144,Endothelial
16158,L6_CT
16275,Endothelial
16345,L23_IT
16480,L23_IT
16777,SMC
16787,Astrocytes
16816,L5_IT
16874,OPC
16993,L5_IT
17074,Astrocytes
17079,L23_IT
17170,Oligodendrocytes
17171,L6_CT
17201,Pvalb
17206,Endothelial
17254,OPC
17293,Sst
17350,Oligodendrocytes
17476,VLMC
17500,L23_IT
17550,OPC
17574,VLMC
17638,L23_IT
17718,Pvalb
17735,OPC
17780,Sst
18014,Microglia
18060,L5_IT
18258,Sst
18379,L6_CT
18474,L5_IT
18572,Microglia
18842,L23_IT
18993,Vip
19011,Astrocytes
19236,L23_IT
19330,Pvalb
19520,L23_IT
19615,VLMC
19630,L23_IT
19723,L45_IT
19735,VLMC
19809,Microglia
19911,Astrocytes
19928,L23_IT
20004,Vip
20055,SMC
20200,Microglia
20295,Pvalb
20366,PVM
20383,L23_IT
20546,L23_IT
20569,L5_PT
20579,L23_IT
20595,VLMC
20674,Astrocytes
20736,L6_CT
20798,L45_IT
20860,L23_IT
20948,Microglia
20996,L5_IT
20998,L5_IT
21058,SMC
21115,L45_IT
21251,Astrocytes
21322,Astrocytes
21332,Endothelial
21389,L45_IT
21397,L23_IT
21471,L23_IT
21480,L5_IT
21520,OPC
21577,Vip
21586,L23_IT
21605,L6_CT
21660,Pericytes
21839,Oligodendrocytes
21975,Pvalb
22101,L23_IT
22150,VLMC
22158,L6_CT
22398,L6_CT
22466,L6_CT
22513,VLMC
22538,PVM
22548,L6_IT
22550,Microglia
22675,L5_IT
22711,L5_IT
22797,L23_IT
22922,L5_IT
22992,L5_PT
23001,L23_IT
23060,L45_IT
23070,PVM
23110,Sst
23126,L45_IT
23182,L5_IT
23325,Astrocytes
23333,Sst
23393,L23_IT
23410,L23_IT
