CELL_ID,X,Y
12,569.6885694,1692.4506430000001
67,360.1948196000001,1021.8627490000003
98,946.4696313999999,1869.231644
117,1537.3556314000002,27.287749000000076
122,1265.4743834,1560.8056410000004
312,1511.9666324,1216.003749
322,840.1396344000001,1156.2942440000002
405,832.5988854000001,1527.658892
423,462.4905729000001,1661.3111440000002
457,1719.7786323999999,1153.3647450000003
486,964.5348803999999,766.8816410000004
500,323.3048209,855.5606440000001
535,1646.4326344,220.7777490000003
653,873.9373834000002,637.8751450000004
753,1647.8431344,811.6723959999999
786,735.2398814,870.316644
960,14.262324500000034,692.0708930000001
989,584.6073184,1954.7296410000004
991,478.81982229999994,2324.395245
992,1057.5538844000002,380.59824400000025
1113,167.73556940000003,805.433646
1114,447.24632339999994,2187.5821750000005
1400,695.2576324,2025.226249
1439,903.0153824,2108.825496
1450,462.92457290000004,2089.620997
1494,1081.3153834,809.5023959999999
1537,65.96257279999992,1864.0236439999999
1725,1194.8063794,487.947893
1769,697.6988823999999,965.7966410000004
1838,1221.6946354000002,564.2776410000001
1839,1301.6048824,899.9913930000002
1873,760.7916303999999,2154.937994
1964,290.42932199999996,2101.0677459999997
2144,809.6511354,486.862893
2172,1043.6658843999999,1494.4578930000002
2229,1152.9796304000001,1095.100246
2308,529.4350706,1920.552142
2352,123.79307080000001,1956.7911410000004
2438,646.9208844000001,1220.1809990000002
2666,565.9995694,1789.977821
2707,1259.3441343999998,1755.3263910000005
2715,1503.5578824,464.8373940000006
2945,1022.8881354000001,527.875892
2980,84.08207219999997,1108.879746
3045,1654.6243844,1501.6731430000004
3105,1661.2428844,1054.0872479999998
3126,1453.1053843999998,1352.6052450000002
3146,26.30582409999994,946.4293910000001
3163,1633.9008844,629.1408950000005
3181,459.8865730000001,1696.5193930000005
3227,1326.2343814,1702.3783930000004
3365,445.6730735,2054.358498
3398,255.70932310000012,2346.7462450000003
3399,1482.9428834,1294.774746
3507,340.9360703,1016.1122490000002
3543,1328.8383814000003,322.8219960000001
3608,932.1476314,449.64739400000053
3711,203.4320681999999,1874.1683940000003
3727,1440.0311343999997,442.26939500000026
3761,150.91806989999998,952.8851410000002
3856,1674.8053834000002,1471.564394
3931,402.70707489999995,1929.8831420000001
4069,801.4791294,901.2933930000004
4079,120.42957100000001,1890.3348930000002
4344,427.0653241,2206.781249
4348,1302.2016324,1479.8103930000002
4528,988.3506294,476.60964400000057
4541,1806.0163854000002,658.001894
4752,645.9986344,411.0213960000001
4951,1436.7761344,992.1934250000004
5009,909.4168824,1615.9038959999998
5060,689.1273834,1156.9994940000001
5064,287.988072,1190.2547430000004
5069,856.2518844,1195.6254930000005
5114,165.83681940000008,1886.7001430000005
5218,275.0765725,1284.304497
5271,1510.3933824,1285.877747
5369,1598.2098114,733.6263920000001
5382,569.0375694,1337.3067450000003
5570,531.0625706000001,675.6331439999999
5574,186.18056869999987,1652.631144
5704,610.3706434,1799.7916460000001
5768,1492.6536334000002,994.7377500000002
5893,887.5541334000001,1974.91064
5954,1289.9953834000003,665.1086439999999
6059,979.6706304,537.9121420000001
6077,313.3228211999999,1637.4411450000002
6112,899.8146323999998,1894.566393
6137,208.78307469999993,2238.408998
6206,600.3255614000001,2168.825994
6326,1785.5296294000004,851.600394
6381,54.461573199999975,1534.0061420000002
6687,542.7805701999999,1515.344142
6773,1145.8728814,1836.9528950000004
6858,697.0478823999998,570.7333899999999
6892,702.4186323999999,628.7611450000004
6895,273.8288225,1946.6463910000002
6977,848.5483844000001,1815.632646
7085,762.9616304,2097.487246
7114,927.8076313999999,696.6821430000005
7239,736.5418813999999,2076.058497
7300,851.6406344000001,379.29624400000057
7323,735.2941313999999,1270.524997
7366,906.2161324,1638.634645
