CELL_ID,X,Y
65,22.99657500000103,492.60474699999986
74,849.470573999999,907.8489962999998
110,1050.175824,844.8104984999999
208,275.02232299999923,1049.4760592999999
227,950.8095699999994,1810.64736368
289,1531.930570999999,244.701998
366,324.55257100000017,1293.0388079
386,1035.8538239999998,1945.8240446999998
474,413.1230749999995,1603.6545542
530,1647.0835740000002,1276.7638084
606,174.84231999999975,491.845247
615,514.6248219999998,1577.451805
662,228.5843249999998,24.466748999999936
833,982.8713189999999,94.55774700000006
901,997.6815690000003,6.998250000000098
1011,609.5425749999995,528.8979959999999
1263,1804.734069,1760.03754037
1366,1473.2863229999984,820.6149989999999
1427,728.5128210000003,1376.7465551
1473,1116.143822,413.23699999999985
1587,571.695819999999,628.4812489999999
1602,957.753569999999,934.9739953999999
1603,469.7058229999984,586.7827439999999
1615,1260.9173229999997,1773.27453993
1656,646.3783239999993,1701.9900423
1679,1383.5223189999997,1515.0643071
1696,1365.2400699999998,755.914495
1792,611.7668250000006,842.6404989999999
1841,558.5673199999983,1665.9137934999999
1888,974.5168199999989,1984.1245434
1889,1402.4555689999997,423.1647489999998
1920,1110.0135719999998,535.841995
1935,1238.8375739999992,349.7299949999999
1966,1411.7668250000006,1488.644558
2151,290.9175720000003,1037.1070597999997
2282,260.32057299999906,1183.1480548999998
2502,825.9803250000004,1662.5502935999998
2533,1518.802071,1979.1335434999999
2538,205.20257500000116,1035.8050598
2560,1292.599322,200.22242499999993
2596,111.26132200000029,307.523496
2804,1546.6865710000002,1759.0610404099998
2817,1795.8913190000003,1059.946309
2906,941.6955710000002,929.2777455999999
3120,800.3255000000008,262.6044979999999
3172,1249.6875739999996,465.588248
3231,1523.413321,488.04774699999984
3291,1323.9558209999996,1034.2318097999998
3298,1578.8568190000005,1292.2793078999998
3321,1872.092822999999,1975.6615436999998
3385,1742.7805709999993,1505.6248074999999
3468,219.95857500000056,1445.2988094999998
3469,1715.9810720000005,1686.6915428
3505,530.3030710000003,797.4157429999998
3513,540.176571,2004.6852927
3541,275.293572999999,775.2274939999998
3652,1091.0803219999998,608.029
3677,1759.7065699999994,1989.8207931999998
3698,1496.2883220000003,1579.404805
3720,1361.4425699999993,846.4379983999999
3750,1981.2980690000004,1989.0612932
3801,1587.9708190000001,579.6217439999998
3807,1668.4038229999987,1076.2213084
3828,1665.691322999999,1732.4242912999998
3879,761.5510699999995,983.0394937999998
3883,683.3225729999995,1853.219297767
3896,616.6493250000003,1279.2050583
4150,1596.5280009999988,1421.9170602999998
4155,1286.3063229999989,290.597497
4160,1580.430069,1035.5338097999997
4202,1735.2398209999992,1935.13679502
4234,26.143074999999953,596.8732429999998
4307,733.6665709999997,282.6227469999999
4326,638.5120740000002,1356.7825556999999
4437,1035.148573999999,1972.5150437999998
4549,526.939570999999,544.7932450000001
4573,975.9815699999999,75.73299700000007
4685,1399.363319,518.753246
4716,467.4815729999991,784.1244939999999
4721,803.7920750000012,1812.76311361
4726,1198.4410690000004,584.6669939999999
4768,359.4353199999987,1536.1133063999998
5033,750.6468199999999,824.1954989999999
5079,1203.3038250000009,396.3706749999999
5084,1130.8455709999998,979.8387438999998
5115,769.8513199999998,1230.59706
5194,959.4353199999987,1951.8457945
5292,928.6213210000005,751.3032450000001
5451,1428.8555749999996,320.977496
5466,1086.9030729999995,322.17099600000006
5506,723.8473209999993,1732.8582913
5604,1370.285319999999,777.2347439999999
5609,1699.8688220000004,1146.0953061
5654,1023.2135749999998,519.6212459999999
5777,1426.8483250000008,1694.8832926
5956,531.5508209999989,170.72474399999987
6281,988.5675690000007,175.76999399999977
6412,371.31606999999894,789.1697439999998
6475,724.2813210000004,256.63699799999995
6490,852.0203239999992,373.97974399999976
6637,275.18507299999874,1227.6675601
6641,717.7713220000005,1385.2095548
6672,108.06057200000032,940.2904952999999
6789,1827.0653250000005,1778.48253975
6839,1427.3908250000004,1538.1205564
6840,368.49506999999903,1585.9148048
6884,623.6475750000009,1819.4215488999998
6950,630.8628239999998,1108.9883072999999
6954,428.96407499999987,47.95699799999966
7062,326.28857099999914,179.24199399999975
7167,1064.606323,1127.8673067
7196,1596.3795690000006,1467.9753087
7246,859.3983229999994,549.8927450000001
7295,82.99707299999864,429.6204989999999
7368,1363.6668199999986,591.990744
7383,434.00932400000056,279.53049699999997
7389,1260.9173229999997,1545.5528061
7479,1062.0023229999988,1531.7190566
7494,747.663070999999,395.51699299999996
7620,510.17632199999935,851.0492482
7623,1526.7768209999995,1487.6138081
7775,1696.6680720000004,1540.2363063
7796,1319.9413210000002,1545.3900561
7815,1416.7035749999995,1858.69854758
7922,750.972319999999,1459.241059
7971,1421.0435749999997,391.50249399999984
8112,1725.6918210000003,1254.0330592
8129,987.9165690000009,898.7892465999998
8138,521.7858209999995,680.3984969999999
8315,598.7522509999999,805.4447429999998
8345,1767.6270699999995,1032.3873098999998
8415,89.23582200000055,987.2167436999999
8489,399.2405010000002,1107.9033074
8525,1137.8980709999996,1252.6768092
8526,1049.4163239999998,634.4487489999999
8573,1484.8415729999997,1853.544797756
8697,727.2650709999998,1777.6145397799999
8713,324.82382099999995,1547.7228059999998
8730,609.2170750000005,1473.0205584999999
8856,32.49032400000033,62.278997999999774
9002,699.8145719999993,11.392500000000155
9044,723.5218210000003,1833.30954843
9059,1515.764072,1205.9133107999999
9065,1657.0113239999991,1888.0477965999999
9146,977.4463199999991,674.2139970000001
9238,78.92832300000009,952.0627448999998
9239,538.386321,1830.48854853
9245,623.6475750000009,1544.8475561
9356,1725.908820999999,1647.6857940999998
9463,459.615323,390.8514939999998
9560,1728.0788209999992,1937.8492949299998
9622,514.353572,1870.85054718
9694,632.7073239999991,120.16374599999972
9809,435.47407399999975,911.7549962
9816,932.7985709999994,240.09074899999996
10091,500.9538219999995,712.6229960000001
10134,1351.5690699999996,794.3234929999999
10251,912.2920720000002,1161.2310556
10313,615.7270750000007,1805.55328885
