CELL_ID,SUBCLASS
3,Endothelial
17,L5_IT
39,Astrocytes
41,Oligodendrocytes
97,L23_IT
213,Astrocytes
217,SMC
402,L23_IT
431,L5_IT
476,Oligodendrocytes
494,L5_PT
510,Endothelial
542,L6_CT
582,L5_IT
715,L23_IT
748,L6_IT
762,Astrocytes
846,L6_IT
916,Sst
1013,L23_IT
1035,Astrocytes
1117,L23_IT
1146,Astrocytes
1229,PVM
1230,L6_IT
1241,L45_IT
1408,Astrocytes
1414,L6_CT
1417,Astrocytes
1453,Microglia
1573,L6_IT
1670,Endothelial
1791,L6_IT
1798,Astrocytes
2006,Pericytes
2029,OPC
2047,Endothelial
2057,Astrocytes
2075,L5_IT
2162,L6_CT
2165,L23_IT
2332,L5_IT
2368,L45_IT
2405,Endothelial
2476,Astrocytes
2589,L6_CT
2654,OPC
2685,L6_IT
2753,L23_IT
2785,L5_IT
2833,OPC
2981,Endothelial
2987,L23_IT
3021,SMC
3025,L45_IT
3091,Endothelial
3234,Sst
3290,L6_IT
3302,L6_CT
3426,Pericytes
3431,L45_IT
3584,L23_IT
3615,L6b
3626,SMC
3683,L56_NP
3689,L6_CT
3692,L45_IT
3827,L6_IT
3840,Astrocytes
3847,Microglia
3894,L6_CT
3900,L5_PT
4025,L6_IT
4027,L23_IT
4107,L45_IT
4166,L6_CT
4209,PVM
4297,Sst
4328,Pvalb
4471,L23_IT
4473,Astrocytes
4557,L23_IT
4691,Astrocytes
4836,L45_IT
4875,L6_CT
4882,Pericytes
4899,L6_CT
4925,Sst
4934,Pvalb
4952,Oligodendrocytes
4972,L45_IT
5047,Pvalb
5066,L6_IT
5164,Pvalb
5209,Astrocytes
5213,Sst
5250,Oligodendrocytes
5274,VLMC
5434,L45_IT
5519,L6_IT
5549,L23_IT
5559,L56_NP
5560,Astrocytes
5686,L5_IT
5712,Oligodendrocytes
5742,L45_IT
5776,Pvalb
5825,L45_IT
5851,L6_CT
5880,L6_CT
5900,Oligodendrocytes
5942,L23_IT
5967,L45_IT
5999,Astrocytes
6066,L5_PT
6096,L6_IT
6153,Astrocytes
6202,L6_CT
6300,L23_IT
6304,Endothelial
6320,L6_IT
6398,L6_CT
6434,Endothelial
6511,L6_CT
6648,L6_CT
6667,Astrocytes
6681,L45_IT
6682,Oligodendrocytes
6724,L6_CT
6771,L6_CT
6797,L45_IT
6805,VLMC
6863,Oligodendrocytes
6872,L23_IT
6873,L5_IT
6901,L5_IT
6909,L6_CT
6996,Endothelial
7075,L23_IT
7133,Endothelial
7136,L45_IT
7254,Pericytes
7255,SMC
7466,L6_IT_Car3
7486,L23_IT
7505,L23_IT
7564,L6_IT
7588,L45_IT
7687,OPC
7709,PVM
7883,L23_IT
7885,Endothelial
7933,Lamp5
7944,L6_CT
8070,Astrocytes
8071,Astrocytes
8140,Astrocytes
8161,L6_IT
8169,L23_IT
8174,L6_CT
8233,L5_PT
8251,Endothelial
8263,Pvalb
8293,L5_PT
8339,L5_IT
8344,OPC
8384,Endothelial
8548,L5_PT
8592,L5_IT
8633,L23_IT
8668,Lamp5
8682,L5_IT
8767,Endothelial
8813,L45_IT
8816,L6_IT
8955,L6_IT
8972,L45_IT
8989,L5_IT
9021,L6_IT
9053,SMC
9115,Pvalb
9187,L5_IT
9197,L6_CT
9323,L45_IT
9436,Pericytes
9443,Pericytes
9525,Endothelial
9662,SMC
9709,OPC
9755,L45_IT
9760,VLMC
9791,L23_IT
9878,Astrocytes
9893,L6_CT
9947,Endothelial
10008,L45_IT
10036,L6_IT
10145,L23_IT
10169,L5_IT
10172,L45_IT
10188,Astrocytes
10292,L45_IT
10362,L6_CT
10367,L5_IT
10399,Pvalb
10413,L45_IT
10453,L5_IT
10497,Endothelial
10528,Pvalb
10544,L45_IT
10661,L23_IT
10766,L6_IT_Car3
10804,L45_IT
10821,L6_CT
10873,L6_IT_Car3
10915,L5_PT
10931,Microglia
10943,Sst
10980,Astrocytes
10987,L6_IT
11058,Sst
11143,L5_IT
11176,Pericytes
11202,VLMC
11309,L23_IT
11355,Oligodendrocytes
11380,L23_IT
11412,L6_CT
11455,Astrocytes
11485,L6_CT
11604,Lamp5
11717,L23_IT
11824,L6_CT
11869,L5_IT
11879,L45_IT
11896,L6_CT
11978,Oligodendrocytes
12046,L6_CT
12157,L5_IT
12224,L6b
12252,L6_CT
12316,L45_IT
12327,L6_IT
12360,L5_IT
12426,Microglia
12465,VLMC
12540,L6_IT
12548,Pvalb
12588,VLMC
12609,L23_IT
12646,L6_IT
12679,L5_IT
12754,L6_CT
12765,Endothelial
12838,L23_IT
12843,L6_IT
12846,L45_IT
12867,Pvalb
12887,Astrocytes
12918,VLMC
12970,L23_IT
13068,Astrocytes
13129,L5_IT
13220,VLMC
13244,Endothelial
13297,L5_IT
13414,Astrocytes
13459,L23_IT
13483,L45_IT
13620,Astrocytes
13668,L5_IT
13678,OPC
13745,L5_IT
13752,L23_IT
13892,Pericytes
13912,L45_IT
14036,Astrocytes
14174,L6_IT
14228,L23_IT
14327,L23_IT
14348,Endothelial
14356,Endothelial
14386,L45_IT
14402,Oligodendrocytes
14632,Endothelial
14642,L23_IT
14674,L6_CT
14703,Endothelial
14789,L45_IT
14818,L5_IT
14869,L45_IT
14877,L23_IT
14891,L6_IT
14914,Pericytes
14945,L23_IT
14949,Pvalb
14950,L23_IT
15042,L23_IT
15121,Pericytes
15127,Oligodendrocytes
15168,L6_CT
15268,L45_IT
15405,SMC
15433,L6_CT
15451,L5_IT
15626,Microglia
15699,L23_IT
15710,L6_CT
15714,L6_CT
15825,L6_CT
15858,L6_IT
15922,Pvalb
15973,L23_IT
15998,Astrocytes
16047,L6_IT
16061,Microglia
16176,Astrocytes
16258,Vip
16311,L23_IT
16361,L6_CT
16378,Astrocytes
16382,Lamp5
16431,L6_CT
16473,L23_IT
16604,L5_IT
16680,Astrocytes
16740,L23_IT
16743,Astrocytes
16821,Endothelial
16889,Lamp5
16926,L45_IT
16960,L23_IT
16982,Sst
17017,L5_IT
17024,L23_IT
17105,L45_IT
17107,L6b
17117,L6_IT
17205,L45_IT
17267,OPC
17320,Pvalb
17495,Endothelial
17515,Lamp5
17530,Pericytes
17532,L6_IT
17587,L23_IT
17669,L23_IT
17688,Endothelial
17691,L5_PT
17698,Pericytes
17700,Astrocytes
17734,VLMC
17764,L6_CT
17856,L6_CT
17861,L45_IT
17864,Astrocytes
17924,Pericytes
17959,Pvalb
18003,L56_NP
18044,VLMC
18047,Oligodendrocytes
18072,Sst
18161,SMC
18184,PVM
18221,L5_IT
18248,L5_PT
18275,L5_IT
18338,Astrocytes
18409,L45_IT
18434,L6_IT
18444,L6_IT
18605,Endothelial
18611,L6_IT
18630,L45_IT
18650,L45_IT
18657,L6_CT
18658,Sst
18771,Microglia
18848,L23_IT
18866,L23_IT
18921,L5_IT
18923,L56_NP
19031,L6_CT
19097,L6_IT
19114,L45_IT
19228,L23_IT
19267,L5_IT
19331,L5_PT
19368,L6_CT
19405,L6_CT
19566,L6_CT
19610,Endothelial
19683,VLMC
19710,L6_IT
19722,L23_IT
19761,Astrocytes
19781,L5_PT
19835,Microglia
19872,Oligodendrocytes
19931,PVM
19984,L5_IT
20006,L45_IT
20042,L6_CT
20140,SMC
20346,L45_IT
20363,PVM
20401,OPC
20423,Microglia
20449,L6_CT
20470,L23_IT
20519,PVM
20532,L23_IT
20559,L6_IT
20642,L45_IT
20660,L45_IT
20701,VLMC
20734,L6_IT
20746,Endothelial
20756,Endothelial
20843,Astrocytes
20971,L45_IT
20974,Astrocytes
21019,L23_IT
21087,L6_CT
21325,Astrocytes
21355,L6_CT
21371,L6_CT
21386,L5_IT
21493,Astrocytes
21544,Lamp5
21628,L5_IT
21706,L6_CT
21720,L23_IT
21823,L45_IT
21846,L5_IT
21932,Lamp5
21939,Microglia
21941,Astrocytes
22022,Oligodendrocytes
22051,PVM
22239,L5_PT
22249,L23_IT
