CELL_ID,SUBCLASS
70,Astrocytes
75,Oligodendrocytes
332,L6b
336,L6_CT
344,L6_IT
365,L23_IT
381,L45_IT
384,PVM
479,L6_CT
593,SMC
594,L23_IT
608,Endothelial
628,L45_IT
682,L6_IT
767,L6_CT
832,L23_IT
843,L23_IT
994,L6_CT
1126,Vip
1155,L6_CT
1184,L5_IT
1502,OPC
1534,L45_IT
1566,Oligodendrocytes
1575,SMC
1577,Astrocytes
1607,L6_CT
1665,Astrocytes
1737,Pericytes
1739,Endothelial
1758,Vip
1919,Pvalb
1940,L5_IT
1990,PVM
2117,L6_CT
2205,Oligodendrocytes
2219,L6_CT
2291,Pericytes
2358,L45_IT
2462,L6_CT
2508,other
2545,L23_IT
2579,Astrocytes
2597,L45_IT
2649,L23_IT
2828,Oligodendrocytes
2907,L5_IT
2937,Endothelial
2977,L6_IT
2989,L6_CT
3152,OPC
3164,Pericytes
3263,L45_IT
3519,L23_IT
3534,Oligodendrocytes
3621,Vip
3817,L56_NP
3854,Pericytes
3976,L6_CT
3989,L6_CT
4065,L23_IT
4248,L23_IT
4270,Astrocytes
4278,Oligodendrocytes
4403,L6_CT
4412,Endothelial
4524,L5_IT
4532,L5_PT
4745,L5_IT
4760,L23_IT
4786,L45_IT
4794,Microglia
4941,L23_IT
5018,Oligodendrocytes
5052,L23_IT
5057,L6_IT
5058,L56_NP
5106,VLMC
5148,L23_IT
5169,Astrocytes
5176,PVM
5327,PVM
5468,L45_IT
5497,Pericytes
5648,L6_CT
5801,Oligodendrocytes
5802,L6b
5857,Endothelial
5891,Pericytes
5968,Astrocytes
6190,L5_IT
6193,L6_IT
6369,Oligodendrocytes
6370,Microglia
6379,Astrocytes
6680,Endothelial
6760,L23_IT
6836,Astrocytes
6979,L23_IT
6991,PVM
7007,Endothelial
7089,Astrocytes
7131,L5_IT
7214,OPC
7219,L45_IT
7289,Astrocytes
7290,Astrocytes
7354,L23_IT
7570,PVM
7632,L23_IT
7711,Oligodendrocytes
7855,VLMC
7864,L5_IT
7921,L6_CT
7934,L6_CT
7963,Oligodendrocytes
8096,L5_IT
8266,L6_CT
8332,L6_CT
8409,Astrocytes
8471,Astrocytes
8495,L6_CT
8512,Pericytes
8580,L45_IT
8712,L6_CT
8799,Microglia
