CELL_ID,X,Y
22,607.7577495000002,1310.2902460000003
23,1522.3337455,800.6110679999999
99,600.5425005000001,814.1049989999999
100,597.1247505,1001.972743
123,1059.7834985,585.534993
164,1416.7632495000003,1551.2489950000001
172,1082.2972475000001,1961.122494
286,853.8159985000001,1305.353496
459,1184.2132505,1991.610993
564,1124.6664955,1977.1262439999998
603,1239.9279984999998,778.0484940000003
686,831.7904985000001,1523.852745
725,491.0857465,1954.9379939999997
761,455.98599850000016,1725.4259950000003
848,1417.6312495000002,1785.9689930000002
860,837.3239985000001,1693.418496
918,1458.3729985,742.2434949999999
990,1326.5652455,1512.0262460000001
1029,1233.9062485,733.2922449999999
1149,1619.6383775000004,1289.4582469999998
1223,1264.3947475,1851.4832479999998
1316,1254.9552485,319.1329960000003
1393,976.5694255,1112.0262460000001
1405,695.2087464999998,1327.975745
1411,1119.8924965,1374.196744
1542,535.2452454999999,1269.873997
1605,888.4274975000002,1660.108998
1626,1222.7307495,1519.132996
1871,899.1689964999999,1100.6879960000003
1879,755.9144944999999,1224.466749
1903,885.1724975000001,663.7437469999998
2005,1515.2812465000002,973.6542440000001
2046,1579.1334945000003,1668.5719969999998
2080,1592.4048785,1422.8392489999999
2081,1000.2170005000002,2327.5417450000004
2349,789.2042505000001,768.7717440000004
2498,543.2742454999999,1433.906248
2501,589.3324934999999,883.1652470000001
2765,1525.8599955000004,1431.953249
2786,461.24824750000005,1948.4279950000002
2800,509.1509964999999,1505.950246
2815,766.5474945,2088.3732469999995
3075,1196.9077505,435.696498
3137,43.996748600000046,1319.838246
3144,953.0934945,1066.293497
3265,1153.4189944999998,952.1169950000001
3276,953.4732445000001,505.733246
3395,646.8177485,1709.9647460000003
3417,785.6434935000001,1682.8397469999998
3538,921.3572455,577.397494
3571,354.8294949000001,1235.4252480000002
3600,831.2479985000001,2054.846748
3644,844.7019985000001,1364.214744
3660,1324.3952455000003,1687.8307469999997
3717,1012.3147495000002,970.5077440000002
3767,1434.1232485,581.845994
3771,1186.6199935000004,2186.0232429999996
3797,1262.0077475000003,1662.116248
3802,1350.5437455,726.3482449999999
3887,1037.0527485000002,590.5802430000001
3964,1212.9657495000001,627.0707489999998
4075,1049.6929985000002,1048.2824980000003
4382,457.66774850000013,1604.665499
4467,1204.5027495,472.64074700000015
4531,1510.5614965,1158.681244
4616,1489.5667475,1351.031995
4622,491.19424649999985,969.3142440000004
4636,1317.3969965000001,657.5592480000003
4652,949.2959955,1116.3119960000001
4761,1247.0347484999998,268.843247
4774,866.4562475000001,1705.4619960000002
5121,1381.8262504999998,1003.0034929999999
5294,580.9582505,1558.5184940000001
5312,107.14374650000002,1374.4137440000002
5366,1522.4964955000005,775.2274940000004
5376,1010.9042495,766.7102440000001
5428,1314.6844965,731.9902450000002
5498,203.09224990000007,1284.358747
5581,1075.0819975,1194.9005
5633,1145.4984955,697.704246
5658,909.8019965,554.1242440000003
5664,185.13550050000003,1478.119997
5933,1325.7514955000001,741.0499950000001
5982,1030.9767495,1456.7997480000001
6019,893.5269964999999,580.9237440000004
6142,714.1962465,1131.6647449999998
6262,1059.8919985000002,1399.6942430000001
6451,1069.4942475000003,2033.0382490000004
6911,1063.1469975,2321.465746
7004,441.12149850000003,1392.8044929999999
7033,1027.0164995,448.716498
7037,822.6222495000001,778.3197440000001
7071,1097.8127464999998,1698.1382460000002
7110,1595.7141285000002,1278.0114969999997
7180,1788.1876965000001,1588.030493
7308,920.7604964999999,384.5584930000002
7310,832.4957485000001,1783.6362430000001
7347,618.3364995000001,1962.0989939999997
7677,674.2682475,1355.0464940000004
7748,560.6884945,1444.050998
7767,590.0722505,1755.9144939999999
7901,1527.4332455000003,1711.0497460000004
7929,391.26575030000004,1063.852247
7941,1153.2019945000002,2208.8969990000005
7960,1763.4551225,959.4949940000004
7986,423.7072495000001,1056.202998
7990,1573.1117445,968.988744
8044,538.5544954999999,1302.0442460000002
8085,643.7797485,1328.4639949999998
8110,1059.0782485,1676.872247
8137,642.3149985000001,2202.4067430000005
8153,1424.4667494999999,576.6922440000001
8178,1344.4677455,734.756995
8197,960.0374945,564.5944940000002
8294,417.2514995,1781.086494
8337,1128.6267455000002,1166.2219940000002
8369,1341.3754955,1464.394747
8399,1776.9633725000003,1259.566498
8400,1417.6312495000002,1774.1967439999996
8558,472.0982475000002,1012.8572489999999
8614,1100.0912465000001,1005.207999
8731,1375.4444945,1393.8352430000002
8830,1198.8065004999999,517.3969960000002
8873,1584.6127435000003,1116.257746
8940,1138.3917455,1161.0139940000001
8959,877.9572475000001,1781.628994
8997,1637.1611265000001,1103.4547460000001
9057,711.4837464999999,1971.5384939999997
9119,206.29299979999996,1210.1447489999998
9131,1061.9534975000001,864.4489969999997
9138,1511.4837465,1795.354243
9151,1217.6312495000002,1071.881247
9177,794.4122505000001,1433.7977480000002
9227,1450.0184985,961.502244
9247,733.2379955,1930.7424950000002
9449,1767.9036225000004,984.992493
9532,753.6902445,1131.339245
9555,545.2814955,1643.9967480000003
9669,1545.3899955000002,718.1564960000003
9691,508.06599649999987,1015.2984989999998
9862,933.6177455000001,871.4472469999998
9924,1378.7340004999996,1634.1774980000002
10081,1325.5344955,1221.645749
10113,1553.5817445000002,1758.3557439999997
10179,1106.9809965,549.4587450000001
10228,1319.6754965,1601.1589930000002
10371,232.98399889999996,1118.3192460000002
10535,1115.7152465,1266.9444970000002
10623,772.4607445,2098.8434960000004
10705,926.9449954999999,514.7387460000002
10871,1087.0169975,1323.906995
10894,1741.0498735,1294.9374960000002
11008,1220.0182495,1348.699245
11073,1074.9192475,2219.2044990000004
11117,1193.7070005,1079.910247
11130,1015.8952495,1931.5562450000004
11397,1456.5284984999998,1465.099997
11486,678.8794975000002,1696.998996
11512,694.2864965,1202.22425
11581,767.0899945,1172.1352440000003
11594,942.5689954999999,1641.6639980000002
11595,1040.7959985000002,2015.8409990000002
11635,1706.3841245000003,1350.9234950000002
11810,1115.1184964999998,994.7377500000005
11812,1265.8594975,561.1224940000004
11827,986.1317435,780.1642440000003
11911,1341.7009955000003,679.7474970000001
11944,1126.2939955000002,1645.678498
12278,1027.9387495,1718.427746
12404,1167.1984945,1485.5522469999999
12475,1681.5918754999998,1220.180999
12654,1071.3387475,1451.8087480000002
12677,998.3182505000001,518.6989960000003
12705,988.5532505,1231.302249
12722,431.9532485000001,1024.5752489999998
12835,1129.7117455000002,2044.593498
12868,1283.7077475,1759.169494
12886,1728.3553735,891.0857469999999
12946,1261.7907475000002,1219.638499
12947,1188.1735005,703.8344960000002
13032,1192.2565685000004,631.464999
13110,1050.2897485000003,612.531749
13125,880.4527475000001,2214.810249
13242,654.0329985000002,1489.024247
13471,303.4547465999999,1005.6962489999999
13513,1668.4633755,1087.776497
13603,1579.9870535,817.359999
13676,1185.8062435000002,1315.932246
13785,1041.6639985000002,830.8139989999997
13823,956.3484944999999,759.7662440000001
13951,1765.1911225000003,1469.4399970000002
14058,610.9584995000001,1302.152746
14200,848.5537485000001,1678.825247
14210,542.2434955,919.295746
14274,581.5204935,1987.867743
14296,1410.2532495,1409.399568
14305,586.3832505000001,844.7562479999999
14332,240.63324870000008,1602.894993
14387,1648.1196265000003,1143.2742449999998
14388,1574.7392445,1293.255747
14549,956.0772444999999,921.3572460000003
14597,1261.7364975,1280.995247
14605,1493.3099965000001,1361.6107440000003
14690,910.9954965000001,685.769247
14735,1491.5197465,762.1532440000003
14808,1237.2154984999997,1088.861497
14829,566.6559945,1843.6712479999999
14863,1703.8886245000003,1152.3339950000002
14900,1451.3747485,550.8692450000001
14996,628.1014995000002,1962.4244939999996
14999,480.7782475,1321.5742460000004
15053,1523.0932455000002,967.740994
15115,532.2614955,1584.3414930000001
15142,666.5104975,699.819996
15248,767.3612445,1039.222748
15360,866.0764975000001,1271.664247
15438,348.1567451000001,1475.624497
15557,1512.3517465,583.419243
15597,1280.8324975,690.1634969999998
15628,791.8225685000001,706.0044960000002
15678,679.2592475,898.0839960000001
15715,1452.4597485,1524.7207449999999
15759,915.3354965,1362.9127440000004
15962,399.24050009999996,1384.992493
16008,399.5117501,1756.0772439999998
16101,415.2442495,1281.157997
16178,1302.4782464999998,1338.9884949999998
16194,446.0039985000002,1568.8802440000002
16450,861.4109975,1328.355495
16463,490.9772465,1451.591748
16494,1557.9759945,1041.935248
16509,340.3447452999999,1333.4549949999998
16565,628.2099995,1984.5584930000002
16783,502.3697464999999,1271.826997
16790,432.2244985000001,865.5882469999999
16823,1721.5741235,1570.2907440000001
17006,1333.6719955000003,1310.7784960000001
17216,1268.8432475,228.04724899999997
17250,1473.2917475000004,946.908995
17271,1357.7589945,1062.061998
17478,1403.5262495000002,1067.6497470000002
17488,1736.1131234999998,852.459748
17566,1683.6533755,1274.864997
17630,1003.9602495,2268.843247
17690,792.6762505,1649.6929980000002
17722,1589.7610685000004,424.0869989999999
17801,1104.6482465,1386.457243
17809,781.9401755,2368.3919939999996
17810,1371.5384945,1911.7007460000002
17857,552.1169945,1715.8237460000003
17862,1270.8504975,1793.021493
18081,1194.7377505,616.980249
18084,536.4929954999999,1530.0372450000002
18102,1587.8478785000002,1604.354318
18224,848.3909985000001,1947.6142450000004
18297,708.8254965,1277.740247
18406,621.4829995000001,1356.0229940000002
18414,1565.1369945000001,1204.896818
18457,448.4994985000002,982.9852429999999
18594,980.6381755000001,741.8637449999999
18668,1143.5454955,1664.6659969999998
18975,1310.3444964999999,1747.2344950000004
19064,600.1627505,899.819996
19075,908.7712464999998,890.0007469999998
19086,720.6519964999999,535.679245
19090,1680.3441254999998,1196.981743
19272,1448.4994984999998,1703.942996
19322,1031.9532485,1966.9272439999997
19346,793.3415685000001,2048.2824979999996
19385,1787.5909465,1489.7837470000002
19443,1146.4749955000002,1243.888248
19485,984.0505005000001,375.4444940000001
19541,970.5077445000001,753.9614940000004
19561,1339.4224955,107.03524600000014
19593,558.8439944999999,1010.415999
19663,1639.4396265,1185.697743
19688,702.2069965,2048.770748
19698,1530.0914955000003,638.2462480000002
19800,1214.4847495,1226.311249
19853,385.89500050000004,1854.0872479999996
19861,658.6442485000001,1237.4324980000004
19865,1390.1408185,1182.0629940000001
20041,338.3917454,1340.344745
20144,1503.9429965,1015.7867490000001
20208,1518.8617465000002,1793.184243
20377,779.7159255,863.4182480000002
20464,462.6044975000001,1291.139997
20484,977.2746755,801.430243
20726,1396.3652505,554.015744
20806,1290.2177475000003,1525.317495
20813,1578.2654945,1594.5207500000004
20898,808.7342495000001,1277.8487469999998
20965,1020.0724995000002,952.062745
21120,921.2487454999999,1299.0604960000003
21126,1259.1324985,70.5792469999999
21139,767.4154944999999,751.6829949999999
21204,1118.0479965,2057.1252479999994
21268,361.77349460000005,1278.7709969999999
21282,1086.3117475,2131.284995
21293,706.0587465,1585.317993
21302,1195.7685004999998,1571.6469940000004
21317,798.9150005,2068.192247
21341,729.1692454999999,1957.1079939999997
21364,1003.4719995000002,1412.314749
21390,1562.5872445,1656.745498
21431,529.3862455,1077.794497
21482,785.5349935,1261.6822480000003
21570,1300.0912465000001,1807.6492490000003
21583,836.5644985,1192.518925
21717,896.5107465,982.3342440000004
21793,320.86899600000004,1312.4602460000003
21856,998.5895005000001,1881.537747
21905,638.1377485000002,1958.6812439999997
21906,807.7034995,2378.807994
21940,725.8599955000001,1788.952743
22008,472.80349750000016,1379.8387440000004
22028,508.8797464999999,1749.1332450000002
22054,1443.3457485,1541.6467449999998
22064,971.9182445,1511.7549960000003
22073,1710.7241245,1418.1194990000001
22118,620.3979995000001,2099.440246
22148,963.7264945000001,1952.9307450000003
22218,1124.9919955,833.4722489999997
22276,1586.4373785000002,1395.66
22293,792.6363184999999,1703.1834960000003
22425,1227.8844995,1258.8069980000002
22454,666.6732475,1881.700497
22503,1106.2214964999998,761.9904940000004
22640,830.1629995,982.6597440000003
22697,788.7702505000001,1877.8487469999998
22768,939.0969954999999,1515.226996
22989,966.2219945,1328.7894950000002
23038,500.68799649999994,1198.4464930000001
23180,1375.3359945000002,645.9497480000002
23219,849.4759985000002,2083.3822469999996
23254,1131.8274955000002,2256.691248
23274,1252.7309984999997,552.4967450000001
23362,694.8289965,2101.827246
23394,379.81900070000006,1081.9717469999998
23529,629.8374995,1351.574495
23546,1289.3497475,1550.3809950000002
23730,950.4894954999999,372.1352440000003
23889,1364.3774945,1611.500999
23990,559.7119945000001,1402.0812429999999
23991,943.9794954999999,1891.139997
24127,1095.5342464999999,1423.218999
24234,1362.3159945000002,772.7319940000004
24274,958.3557445,823.978499
24442,1267.1072475,1518.4819960000002
24487,1140.9414955000002,1444.973248
24503,1091.9537464999999,1273.5629969999998
24504,1485.8234975,850.7779980000003
24556,1186.7827435000004,751.6287450000002
24561,1133.6177455000002,527.4874950000001
24568,890.2719975000001,720.8147460000002
24628,1468.6262475000003,1383.8532430000002
24738,1622.4593775000003,1115.8237460000003
24746,1639.1683765000002,1485.6607470000001
24759,653.0022485000001,2184.1244930000003
24776,977.3432445,484.358747
24779,1351.7372445,1551.682995
24879,1738.1746235,1182.876743
24888,499.16899649999993,993.1156750000002
24893,1421.5372495000001,1378.645244
24917,327.27049580000005,1579.8387440000004
24918,1280.8867475000002,1533.2922449999999
24990,1104.4312464999998,278.01149699999996
25009,666.3477475000001,1837.4867479999996
25021,1380.3269945000002,929.440495
25073,1558.7897445000003,624.2497489999998
25176,632.3329985000001,1687.9934970000002
25469,1604.6111275000003,1077.740247
25479,779.2419945,1856.365748
25489,1421.7542495000002,1648.336748
25745,1483.0567475000003,1590.4717429999998
25837,182.27999390000002,1116.637496
25926,361.77349460000005,1321.953996
26409,1368.4462445,703.7259960000004
26525,188.78456870000002,1367.740994
26647,1051.8087485,1769.314244
26695,1270.9589975,690.434747
26704,1158.1387445,1906.112996
26828,1574.1967445,827.179249
26859,1607.0523775000001,847.305998
26864,402.8209995000001,1116.8544960000002
26866,746.5292455,864.6659969999998
26888,1232.6584985,1553.4189940000003
26986,864.7202475,1512.677246
27052,743.1657455000001,2145.932495
27117,355.2092448000001,1372.026744
27240,696.1309964999999,1318.8074960000001
27250,230.59699899999998,1427.558999
27405,1018.9874995000001,1586.8912430000003
27442,1364.5944945,1330.0372450000002
