CELL_ID,SUBCLASS
112,L6_CT
129,Oligodendrocytes
139,L45_IT
156,Pvalb
209,L5_IT
231,Astrocytes
252,L6b
257,L45_IT
281,L6_IT
374,L23_IT
599,Astrocytes
631,Oligodendrocytes
632,Lamp5
638,L23_IT
656,other
678,other
717,other
841,L45_IT
925,Microglia
1001,L6_IT
1084,Astrocytes
1130,OPC
1200,L6_IT
1213,L23_IT
1267,Pericytes
1302,L23_IT
1396,Microglia
1424,L6_CT
1436,Endothelial
1440,Oligodendrocytes
1447,Vip
1585,L6_IT
1724,other
1847,L6_IT
1942,L23_IT
1949,other
1991,L6_CT
2017,L23_IT
2042,L6_CT
2056,OPC
2082,L45_IT
2105,L6_IT
2120,Oligodendrocytes
2139,other
2141,other
2187,Oligodendrocytes
2225,Microglia
2263,L23_IT
2302,L23_IT
2402,Oligodendrocytes
2420,Astrocytes
2450,L5_PT
2492,L5_IT
2518,L6_CT
2630,Oligodendrocytes
2632,L6_CT
2760,Microglia
2835,Pvalb
2876,OPC
2953,L6_CT
3015,L23_IT
3053,L6b
3061,L23_IT
3072,L6_IT
3104,L45_IT
3133,OPC
3147,L23_IT
3178,L6_CT
3250,Microglia
3281,L6_IT
3284,L6_IT_Car3
3285,L6_CT
3300,Oligodendrocytes
3373,Oligodendrocytes
3374,L6_CT
3390,Oligodendrocytes
3438,L6_CT
3458,Microglia
3701,SMC
3737,L5_PT
3741,Oligodendrocytes
3746,Endothelial
3793,Microglia
3813,Sst
3876,other
3925,L23_IT
3988,Pvalb
4097,other
4184,L23_IT
4188,Microglia
4192,L45_IT
4249,Endothelial
4296,L5_IT
4300,L6_CT
4356,L56_NP
4389,Astrocytes
4468,L6_IT
4540,other
4648,PVM
4738,Astrocytes
4812,L23_IT
4843,L23_IT
4895,L45_IT
4908,Astrocytes
5028,L6_CT
5070,other
5076,Microglia
5080,L5_IT
5132,Oligodendrocytes
5162,SMC
5238,L5_IT
5280,L23_IT
5303,L6_CT
5324,Lamp5
5515,other
5524,L6_IT
5535,Oligodendrocytes
5595,L45_IT
5638,L45_IT
5667,other
5706,other
5751,L23_IT
5790,Oligodendrocytes
5958,Pericytes
6144,L6_IT
6173,other
6234,VLMC
6275,SMC
6366,L23_IT
6367,other
6416,L6_CT
6472,L6_IT
6473,L23_IT
6508,Endothelial
6671,Oligodendrocytes
6686,L45_IT
6698,Astrocytes
6721,L23_IT
6759,Oligodendrocytes
6777,L23_IT
6795,L23_IT
6812,Oligodendrocytes
6870,PVM
6955,VLMC
7023,Oligodendrocytes
7064,L6_CT
7074,SMC
7086,L5_PT
7092,L45_IT
7172,L23_IT
7238,SMC
7335,L5_PT
7343,Pvalb
7400,Endothelial
7415,other
7437,L6_IT
7463,L23_IT
7487,L23_IT
7517,L6_CT
7571,Pericytes
7578,L6_CT
7643,Endothelial
7660,L6_IT
7716,L5_IT
7732,L6_IT
7736,Pvalb
7777,L23_IT
7869,Astrocytes
7982,Astrocytes
8060,L6_CT
8099,Astrocytes
8201,L6_CT
8216,L5_IT
8243,L5_IT
8445,Oligodendrocytes
8474,Sst_Chodl
8501,other
8566,Vip
8593,other
8617,Vip
8652,L6_IT
8660,Oligodendrocytes
8771,L5_IT
8788,OPC
8808,L23_IT
8887,L23_IT
8922,L23_IT
8985,L23_IT
9023,L5_IT
9026,L6_CT
9030,L6_CT
9093,L23_IT
9255,Lamp5
9287,Oligodendrocytes
9306,L23_IT
