CELL_ID,SUBCLASS
126,L6_IT
128,Vip
150,L45_IT
160,Microglia
238,L6_IT
327,VLMC
393,Astrocytes
403,L45_IT
435,Endothelial
477,L23_IT
511,VLMC
538,Endothelial
591,Sst
607,L56_NP
614,L23_IT
618,L6b
712,L23_IT
776,Sst
796,L45_IT
839,L23_IT
880,L6_CT
885,L6_IT
931,Pvalb
955,Vip
1086,Pvalb
1118,L45_IT
1211,L23_IT
1231,VLMC
1325,Astrocytes
1327,Astrocytes
1332,L23_IT
1356,VLMC
1357,L5_PT
1418,L45_IT
1489,Oligodendrocytes
1503,L6_CT
1519,L23_IT
1561,Pvalb
1624,L6b
1642,VLMC
1765,L23_IT
1777,L45_IT
1785,Astrocytes
1852,VLMC
2153,L45_IT
2200,Pericytes
2210,Astrocytes
2252,Pericytes
2267,Pvalb
2295,L23_IT
2328,L45_IT
2416,Pericytes
2524,Astrocytes
2531,L6_CT
2536,Endothelial
2583,L5_PT
2658,Astrocytes
2779,L23_IT
2781,Oligodendrocytes
2788,Pericytes
2805,L45_IT
2827,L23_IT
2849,PVM
2949,L5_IT
3073,L23_IT
3177,L23_IT
3185,Microglia
3292,L5_PT
3310,L5_IT
3361,Microglia
3450,Microglia
3480,Astrocytes
3537,Pericytes
3562,L23_IT
3808,L45_IT
3834,L23_IT
3864,L23_IT
3868,Endothelial
3953,L45_IT
3972,Microglia
3984,L5_IT
4102,Astrocytes
4120,Microglia
4138,OPC
4176,L5_IT
4315,OPC
4383,Astrocytes
4407,L6_CT
4421,Sst
4495,Endothelial
4600,Pericytes
4606,Sst
4656,L45_IT
4659,Sst
4669,VLMC
4686,Endothelial
4712,L45_IT
4741,L6_IT
4747,OPC
4765,L6_IT
4803,L6_CT
4964,L5_IT
5004,L45_IT
5157,Microglia
5293,Pvalb
5335,SMC
5410,L6_CT
5464,L23_IT
5473,Endothelial
5505,Astrocytes
5531,L45_IT
5636,L6_IT
5656,L45_IT
5726,L6b
5795,L6_CT
5908,L45_IT
5955,L23_IT
6050,L23_IT
6063,Sst
6106,Oligodendrocytes
6225,Pvalb
6257,L6_CT
6363,L56_NP
6397,L23_IT
6510,Pvalb
6515,L23_IT
6595,L6_CT
6624,L6_IT_Car3
6626,Lamp5
6636,VLMC
6662,L6_CT
6664,L5_IT
6758,Astrocytes
6794,Lamp5
6816,Pericytes
6844,L6_CT
6850,L5_PT
6907,VLMC
6944,L5_IT
6984,L6_CT
7001,Oligodendrocytes
7087,SMC
7094,Pericytes
7154,PVM
7176,Endothelial
7200,L5_PT
7211,Astrocytes
7273,L45_IT
7274,L5_PT
7278,L45_IT
7370,L6_CT
7412,Oligodendrocytes
7506,VLMC
7525,L23_IT
7556,Endothelial
7617,L23_IT
7636,SMC
7696,Astrocytes
7837,Endothelial
7852,L5_PT
7873,L5_PT
7879,L45_IT
7972,L45_IT
7981,Astrocytes
8003,L45_IT
8152,OPC
8154,L23_IT
8401,L23_IT
8422,OPC
8519,L5_IT
8542,Oligodendrocytes
8601,L5_IT
8611,L5_PT
8647,Endothelial
8672,L6_IT
8726,VLMC
8893,L6_CT
8899,L6_CT
8951,L6b
9015,L5_IT
9104,Endothelial
9265,Astrocytes
9293,Vip
9327,L56_NP
9366,L23_IT
9395,L23_IT
9535,L45_IT
9660,L45_IT
9689,L6_IT
9741,L45_IT
9750,L45_IT
9810,L5_PT
9983,VLMC
9997,L6_CT
9999,L23_IT
10003,L23_IT
10030,L23_IT
10052,L23_IT
10133,L6_IT
10164,Microglia
10297,L56_NP
10599,Pericytes
10774,L5_PT
10849,Oligodendrocytes
10906,L23_IT
10921,L5_IT
10972,L6_CT
10974,Astrocytes
11071,L6_IT
11085,L23_IT
11118,L6_CT
11140,L45_IT
11285,VLMC
11430,Oligodendrocytes
11474,PVM
11493,Astrocytes
11497,VLMC
11527,L6_CT
11530,Endothelial
11580,L5_IT
11582,L5_PT
11619,L23_IT
11669,L23_IT
11726,PVM
11804,L5_PT
11845,L5_IT
11895,VLMC
11918,Endothelial
12008,Endothelial
12009,L45_IT
12137,L23_IT
12147,L6_IT
12156,L6_IT
12241,L5_PT
12274,SMC
12315,L45_IT
12324,Lamp5
12352,L45_IT
12398,Oligodendrocytes
12422,L23_IT
12427,L6b
12461,L6_CT
12538,L6_IT
12549,L56_NP
12643,L23_IT
12721,SMC
12745,VLMC
12890,L23_IT
13164,L23_IT
13190,L45_IT
13195,Endothelial
13211,L5_IT
13289,L6_IT
13317,L6_CT
13322,L6_IT_Car3
13356,OPC
13376,Endothelial
13440,L23_IT
13529,L23_IT
13556,Endothelial
13564,L6_IT_Car3
13783,Pvalb
13813,L6_CT
13826,Oligodendrocytes
13843,VLMC
13920,L5_IT
13954,Lamp5
13960,L23_IT
14012,L6_IT
14040,L6_CT
14046,L5_IT
14111,Oligodendrocytes
14112,Microglia
14158,L23_IT
14163,Microglia
14180,L23_IT
14215,L56_NP
14217,L6_IT
14227,L23_IT
14303,L23_IT
14458,Pvalb
14482,Pericytes
14710,Astrocytes
14779,Astrocytes
14787,Oligodendrocytes
14797,Oligodendrocytes
14978,SMC
15017,L5_IT
15039,Sst
15059,L23_IT
15074,OPC
15075,L23_IT
15081,L45_IT
15096,L45_IT
15100,PVM
15154,L23_IT
15325,L23_IT
15326,VLMC
15395,Sst
15430,L45_IT
15445,Vip
15570,L23_IT
15617,Endothelial
15629,VLMC
15859,L6b
15926,L5_IT
16040,L23_IT
16053,L23_IT
16135,L45_IT
16156,VLMC
16163,VLMC
16172,SMC
16240,Pvalb
16243,L45_IT
16263,Sst
16287,L5_IT
16305,Endothelial
16391,Astrocytes
16426,Oligodendrocytes
16436,VLMC
16439,Pvalb
16448,Endothelial
16535,Astrocytes
16549,Lamp5
16577,Oligodendrocytes
16580,Microglia
16602,PVM
16615,Vip
16801,Pvalb
16804,Vip
16861,Oligodendrocytes
16896,PVM
16901,PVM
16903,L23_IT
16925,L5_IT
16945,Microglia
17093,L5_IT
17324,L23_IT
17355,L6_CT
17427,L6_CT
17552,L5_IT
17560,L5_IT
17628,L23_IT
17633,VLMC
17661,L23_IT
17703,L23_IT
17823,L23_IT
17859,L5_IT
17930,L23_IT
17991,L6_IT
18130,L5_PT
18131,L23_IT
18174,Endothelial
18290,L6_CT
18408,L45_IT
18488,L5_IT
18536,L5_PT
18540,L5_IT
18549,L45_IT
18585,L45_IT
18596,L6_CT
18677,L5_IT
18752,Astrocytes
18817,L23_IT
19027,L23_IT
19083,Sncg
19125,L23_IT
19160,Pvalb
19173,OPC
19178,Pericytes
19235,Astrocytes
19614,L6_IT
19815,Pericytes
19970,Endothelial
20025,PVM
20038,L23_IT
20074,L6_IT
20079,Vip
20097,L45_IT
20149,Endothelial
20215,L56_NP
20247,L45_IT
20272,L6_CT
20316,L5_IT
20390,L6b
20421,L23_IT
20460,Endothelial
20537,Sst
20563,Microglia
20584,Astrocytes
20623,L6_CT
20625,L45_IT
20709,L45_IT
20743,SMC
20809,L6_IT_Car3
20881,L6_CT
20931,Microglia
20967,L6_IT
21180,L45_IT
21202,Oligodendrocytes
21236,L45_IT
21360,Vip
21451,Endothelial
21481,Endothelial
21499,L6b
21537,L45_IT
21551,L5_IT
21625,L6_IT
21635,Pericytes
