CELL_ID,SUBCLASS
43,Microglia
91,L5_PT
415,L6b
440,L6_IT
475,L23_IT
549,other
556,L6_IT
630,Lamp5
687,Oligodendrocytes
700,Pvalb
713,Oligodendrocytes
808,L45_IT
858,PVM
879,L6_CT
882,L23_IT
1052,L6_CT
1070,VLMC
1105,Astrocytes
1112,L45_IT
1142,PVM
1156,Endothelial
1182,Oligodendrocytes
1227,Astrocytes
1358,L5_IT
1545,L6_IT
1579,Pvalb
1580,Oligodendrocytes
1664,L5_IT
1869,Astrocytes
1881,L23_IT
1924,Lamp5
1967,L45_IT
2062,L56_NP
2174,Endothelial
2176,Pericytes
2186,L45_IT
2211,Vip
2298,Astrocytes
2306,L45_IT
2310,Oligodendrocytes
2322,L45_IT
2362,L6_IT
2364,PVM
2403,L45_IT
2417,VLMC
2497,L6_CT
2500,Astrocytes
2565,L45_IT
2648,Lamp5
2651,L45_IT
2653,Astrocytes
2693,Microglia
2718,Oligodendrocytes
2880,Oligodendrocytes
2913,Endothelial
2952,Oligodendrocytes
3081,L23_IT
3108,Endothelial
3125,Pvalb
3151,Endothelial
3221,Oligodendrocytes
3289,L6b
3314,Astrocytes
3437,L5_IT
3477,L6_CT
3482,L45_IT
3643,PVM
3786,L45_IT
3916,Astrocytes
3994,L23_IT
4024,Endothelial
4073,L6_IT
4085,Endothelial
4099,L45_IT
4139,L6_IT
4258,Pvalb
4339,L6_IT
4379,L45_IT
4405,Oligodendrocytes
4417,Astrocytes
4427,Microglia
4493,L23_IT
4517,L6_CT
4564,L23_IT
4756,L45_IT
4876,Astrocytes
4881,SMC
5031,L23_IT
5056,L45_IT
5061,L6_CT
5127,L6b
5160,Oligodendrocytes
5215,OPC
5230,Astrocytes
5349,L23_IT
5362,Oligodendrocytes
5510,Oligodendrocytes
5605,Oligodendrocytes
5641,L45_IT
5826,Oligodendrocytes
5832,Endothelial
5923,L5_IT
6053,L45_IT
6083,Astrocytes
6161,L5_PT
6171,L5_IT
6187,Oligodendrocytes
6237,L5_IT
6316,L6_CT
6520,OPC
6554,L45_IT
6617,L6_IT
6737,L56_NP
6893,L6_CT
6935,L6_CT
7000,L45_IT
7002,L45_IT
7035,L56_NP
7135,L6_CT
7224,L6_CT
7245,L45_IT
7260,Endothelial
7275,L45_IT
7483,OPC
7491,L45_IT
7530,Astrocytes
7585,L45_IT
7608,L6b
7642,L5_IT
7806,L5_IT
7819,L6_IT
7843,L23_IT
7917,Oligodendrocytes
7991,Endothelial
7995,L45_IT
8081,L6_IT
8109,L6_IT
8126,L5_IT
8167,VLMC
8260,L23_IT
8261,Pericytes
8314,L45_IT
8336,PVM
8347,Endothelial
8414,L23_IT
8416,L5_IT
8494,Oligodendrocytes
8705,L23_IT
8707,L6_IT
8737,L23_IT
8827,L5_IT
8963,L6_IT
8967,L23_IT
9102,L23_IT
9160,L45_IT
9276,L45_IT
9298,L6_IT
9316,Oligodendrocytes
9384,Oligodendrocytes
9430,L45_IT
9433,L45_IT
9522,Sncg
9552,Oligodendrocytes
9586,Astrocytes
9724,Oligodendrocytes
9904,PVM
9909,L6_CT
9982,L6_IT
10069,Endothelial
10107,Astrocytes
10186,L23_IT
10238,L45_IT
10272,L45_IT
10281,Pericytes
10385,L45_IT
10454,L6_IT
10484,L5_PT
10516,L45_IT
10525,L45_IT
10675,L23_IT
10768,L45_IT
10808,L5_IT
11048,L5_IT
11264,Oligodendrocytes
11319,L6_CT
11507,Oligodendrocytes
11533,L45_IT
11537,Astrocytes
11616,Oligodendrocytes
11647,L45_IT
11672,L5_IT
11788,Microglia
12003,L23_IT
12057,L23_IT
12105,L23_IT
12114,Oligodendrocytes
12228,L6_CT
12240,L6_IT
12301,Endothelial
12346,L6_CT
12395,VLMC
12494,Oligodendrocytes
12667,Pericytes
12683,Astrocytes
12707,L45_IT
12723,L56_NP
12729,Sst
12780,L6_CT
12802,Oligodendrocytes
12860,L45_IT
12976,Endothelial
12996,Astrocytes
13111,L6_CT
13115,Astrocytes
13121,Astrocytes
13124,L6_IT
13234,Astrocytes
13240,L23_IT
13390,Astrocytes
13525,L56_NP
13674,other
13831,Endothelial
13992,L23_IT
14086,other
14123,L23_IT
14126,L6_CT
14183,L56_NP
14253,Endothelial
14268,L45_IT
14297,L45_IT
14298,L45_IT
14315,L6_IT
14380,L6_IT
14476,L45_IT
14793,VLMC
14801,Endothelial
14929,L45_IT
14980,L45_IT
14992,Astrocytes
15050,L5_IT
15076,Astrocytes
15118,Astrocytes
15190,L45_IT
15221,Microglia
15224,SMC
15301,Oligodendrocytes
15347,L6_CT
15355,Endothelial
15372,L23_IT
15536,Endothelial
15544,Oligodendrocytes
15613,Astrocytes
15619,L45_IT
15685,Endothelial
15763,Pericytes
15777,Oligodendrocytes
15833,Astrocytes
15864,L6_CT
15906,Astrocytes
15941,Oligodendrocytes
15969,L23_IT
16012,other
16017,Pvalb
16023,L6_CT
16031,Astrocytes
16059,L45_IT
16125,PVM
16134,Oligodendrocytes
16346,Pvalb
16369,Oligodendrocytes
16430,Oligodendrocytes
16471,L6_CT
16507,Astrocytes
16530,L23_IT
16539,SMC
16558,L45_IT
16679,L23_IT
16683,Oligodendrocytes
16762,L6_CT
16769,other
16840,L23_IT
17020,Astrocytes
17083,L6_CT
17108,L6_CT
17141,Oligodendrocytes
17256,L5_IT
17308,L23_IT
17354,L23_IT
17357,L45_IT
17390,L6_CT
17492,L23_IT
17681,L6_CT
17702,Microglia
17728,L23_IT
17737,L5_PT
17779,PVM
17854,L45_IT
17890,PVM
17971,Pericytes
17976,L6_CT
18112,Astrocytes
18151,L6_CT
18348,Endothelial
18513,L6_CT
18519,L23_IT
18523,L23_IT
18532,Microglia
18576,Oligodendrocytes
18763,other
18829,L45_IT
18845,Endothelial
18909,Endothelial
18925,L23_IT
18984,PVM
18998,Oligodendrocytes
18999,L23_IT
19040,Endothelial
19113,SMC
19121,Microglia
19159,Pericytes
19252,L23_IT
19312,L45_IT
19314,OPC
19375,L45_IT
19376,Oligodendrocytes
19386,L56_NP
19412,L6_CT
19415,Astrocytes
19426,L6_IT
19471,L45_IT
19487,L23_IT
19500,L23_IT
19527,Astrocytes
19653,Oligodendrocytes
19668,Pvalb
19682,Microglia
19716,L6_CT
19742,L5_IT
19759,L5_PT
19802,Pvalb
19848,L5_IT
19849,Astrocytes
19973,OPC
19974,L6_CT
20017,Astrocytes
20118,L6_IT
20139,Oligodendrocytes
20500,L45_IT
20508,L6_CT
20604,Oligodendrocytes
20644,L45_IT
20868,L5_IT
20934,OPC
20978,L5_IT
20979,Sst
21032,Oligodendrocytes
21128,Astrocytes
21184,L6_CT
21222,L6_CT
21275,Oligodendrocytes
21288,L45_IT
21296,Astrocytes
21393,L23_IT
21466,L5_IT
21501,L45_IT
21510,Oligodendrocytes
21796,Oligodendrocytes
21864,L23_IT
21916,Endothelial
22006,Sst
22052,Endothelial
22111,Endothelial
22282,Astrocytes
22386,Astrocytes
22427,Oligodendrocytes
22517,L23_IT
22519,SMC
22673,L45_IT
22690,L45_IT
22732,L45_IT
22812,L5_IT
22870,L6_CT
22939,other
22982,Astrocytes
23025,Astrocytes
23091,Sncg
23213,L23_IT
23229,Astrocytes
23490,Oligodendrocytes
23638,L6b
23671,L56_NP
23708,L45_IT
23781,Endothelial
23806,Oligodendrocytes
23807,L6_CT
23811,Astrocytes
23826,Oligodendrocytes
23923,OPC
24266,L45_IT
24299,L23_IT
24476,Oligodendrocytes
24492,L6_CT
24501,L6_CT
24515,Endothelial
24609,L45_IT
24757,L6_CT
24801,VLMC
24824,L56_NP
24859,L6_CT
24958,L45_IT
24992,Oligodendrocytes
25036,L5_IT
25095,L5_IT
25198,L6_CT
25253,L23_IT
25275,L6_CT
25280,Oligodendrocytes
25285,L45_IT
25386,L23_IT
25459,SMC
25501,OPC
25513,L6_CT
25569,L6b
25628,L6_CT
25818,Endothelial
26003,Pericytes
26032,L23_IT
26085,L5_IT
26156,Oligodendrocytes
26176,L6_IT
26222,L23_IT
26259,Oligodendrocytes
26293,Oligodendrocytes
26372,L23_IT
26383,OPC
26496,L6b
26532,L45_IT
26649,L5_IT
26682,L23_IT
26777,L23_IT
26837,Pericytes
26983,L6_IT
27016,Astrocytes
27028,Oligodendrocytes
27033,Astrocytes
27138,SMC
27226,Oligodendrocytes
27312,Oligodendrocytes
27317,L6_CT
27321,L23_IT
27340,L6_CT
27393,Endothelial
27490,L6_CT
27492,L23_IT
27718,L45_IT
27726,OPC
27822,L45_IT
27898,Endothelial
27910,OPC
27924,L6_CT
27960,Endothelial
27971,L45_IT
27994,L5_IT
28019,Pericytes
28043,L23_IT
28045,Astrocytes
28329,L5_IT
28473,Astrocytes
28551,L6_CT
28883,Oligodendrocytes
28884,Oligodendrocytes
29003,L45_IT
29128,L6_CT
29181,L5_IT
29469,Astrocytes
29540,Pvalb
29568,SMC
29672,L6_CT
29677,L45_IT
29681,Oligodendrocytes
29723,L6_CT
29780,L6_IT
29834,Endothelial
29850,L45_IT
29912,Lamp5
29953,L45_IT
29998,L6_IT
30014,L45_IT
30035,L45_IT
30051,L23_IT
30132,Oligodendrocytes
30452,L23_IT
30462,Astrocytes
30486,L6_CT
30631,L6_CT
30647,L23_IT
30814,L6_IT
30895,L6_CT
30896,L5_IT
30898,L23_IT
30900,L23_IT
30956,L6_IT
30972,Oligodendrocytes
31158,L23_IT
31179,L23_IT
31222,Oligodendrocytes
31242,L23_IT
31382,L23_IT
31464,L5_PT
31481,Oligodendrocytes
31557,Microglia
31740,Oligodendrocytes
31820,L5_IT
31842,OPC
31850,L23_IT
31962,L23_IT
32150,VLMC
32177,Microglia
32220,L45_IT
32329,L5_IT
32373,L6b
32411,PVM
32429,Oligodendrocytes
32448,L6_IT
32483,L6_CT
32505,Pericytes
32743,Astrocytes
32777,L6_CT
33060,L5_IT
33098,Astrocytes
33127,Oligodendrocytes
33201,Oligodendrocytes
33325,L23_IT
33338,PVM
33362,Astrocytes
33379,SMC
33399,VLMC
33487,Astrocytes
33514,L45_IT
33517,L6_CT
33523,L6_IT
33535,other
33592,L45_IT
33612,VLMC
33665,VLMC
33800,L23_IT
33802,Astrocytes
33904,L23_IT
34034,PVM
34133,OPC
34331,L23_IT
34348,Pvalb
34435,Oligodendrocytes
34470,L45_IT
34633,L6_IT
34729,L6_IT
34813,L45_IT
34935,L5_PT
35006,Astrocytes
35014,PVM
35022,L45_IT
35112,Endothelial
35118,Oligodendrocytes
35139,OPC
35182,Oligodendrocytes
