CELL_ID,SUBCLASS
56,L6_CT
391,L6b
512,Endothelial
518,other
552,Astrocytes
723,Oligodendrocytes
733,L6b
737,Endothelial
771,other
853,L6b
857,L6_CT
914,L6_CT
1028,L23_IT
1041,L6_CT
1049,L6_CT
1125,Oligodendrocytes
1147,L56_NP
1233,L45_IT
1237,Vip
1259,L5_IT
1329,Endothelial
1341,L23_IT
1352,L5_IT
1582,Microglia
1608,L6_IT
1655,Sst
1677,L56_NP
1771,L5_IT
1827,L5_IT
1840,other
1916,L6_CT
1922,L23_IT
2030,L6_CT
2103,L6_CT
2119,L45_IT
2142,Microglia
2204,L6_CT
2319,Pericytes
2336,Oligodendrocytes
2378,Endothelial
2418,Endothelial
2488,other
2696,L5_IT
2702,SMC
2796,L6_CT
2836,Oligodendrocytes
2942,L5_IT
2963,L45_IT
2999,L45_IT
3167,L45_IT
3215,L23_IT
3359,Pvalb
3360,L5_PT
3506,L23_IT
3558,L23_IT
3604,L6_CT
3610,L23_IT
3851,VLMC
4088,L5_IT
4140,L6_CT
4313,SMC
4361,L5_IT
4370,Pericytes
4391,L6_IT
4430,Oligodendrocytes
4433,L5_IT
4488,L23_IT
4500,L6_CT
4539,L6b
4543,L45_IT
4588,Oligodendrocytes
4707,Oligodendrocytes
4750,Lamp5
4807,Endothelial
4825,PVM
4907,L6_CT
4956,L23_IT
4961,L5_IT
5045,Oligodendrocytes
5144,L45_IT
5193,OPC
5220,L45_IT
5227,L5_PT
5273,Microglia
5311,L45_IT
5355,Endothelial
5576,L6_CT
5632,L45_IT
5679,L45_IT
5683,Pvalb
5708,L6_CT
5717,other
5734,Astrocytes
5769,Sst
5842,L6_CT
6157,Oligodendrocytes
6236,L5_IT
6282,L45_IT
6328,L45_IT
6335,L6_IT
6339,L23_IT
6360,L6_CT
6428,Pvalb
6477,Astrocytes
6540,L23_IT
6713,Pvalb
7082,Microglia
7197,Astrocytes
7208,L23_IT
7212,Astrocytes
7216,L45_IT
7236,Astrocytes
7262,L23_IT
7292,L5_IT
7293,Endothelial
7311,L6_CT
7455,Pvalb
7502,L5_IT
7584,Endothelial
7700,other
7744,other
7756,Oligodendrocytes
7771,Astrocytes
7824,L23_IT
7935,L6_CT
7997,Microglia
8102,PVM
8150,L45_IT
8359,L45_IT
8396,other
8417,L6b
8638,Astrocytes
8738,Endothelial
8809,SMC
8825,L6_CT
8832,OPC
8841,L23_IT
8941,Pericytes
8983,L5_IT
8986,L45_IT
9014,L23_IT
9018,Endothelial
9036,Microglia
9069,Pericytes
9125,L6_CT
9404,L23_IT
9462,L6_IT
9575,L5_IT
9609,L45_IT
9613,L6_IT
9718,L5_IT
9734,SMC
9807,Endothelial
9817,Pericytes
9915,L6_CT
10353,Vip
10396,Microglia
10554,other
10560,L5_IT
10601,L6b
10656,L23_IT
10847,Astrocytes
10935,L45_IT
10990,L45_IT
10995,L6_CT
11112,L45_IT
11199,L5_IT
11227,L5_IT
11234,L6_IT
11268,Astrocytes
11384,L45_IT
11401,L23_IT
11421,L45_IT
11569,Oligodendrocytes
11574,L23_IT
11685,Oligodendrocytes
11899,L23_IT
11921,Pericytes
11968,Endothelial
11979,L45_IT
12020,L45_IT
12199,Oligodendrocytes
12270,Oligodendrocytes
12275,L45_IT
12306,Oligodendrocytes
12353,other
12381,other
12420,L5_PT
12481,L45_IT
12856,VLMC
12926,L23_IT
12978,Oligodendrocytes
12994,L23_IT
13049,L6_CT
13155,Astrocytes
13197,L6_CT
13217,OPC
13274,L6_CT
13534,Sst
13608,Microglia
13647,Endothelial
13719,other
13728,Endothelial
13744,Astrocytes
13817,L6_CT
14082,L5_IT
14206,L23_IT
14492,Microglia
14503,Endothelial
14575,Microglia
14598,L23_IT
14629,L6_CT
14634,VLMC
14649,L45_IT
14698,L6_CT
14705,L23_IT
14728,OPC
14744,L23_IT
14846,Endothelial
14874,Pvalb
14928,VLMC
15043,L45_IT
15197,L6_IT
15281,L6_IT
15317,Endothelial
15319,L45_IT
15361,L45_IT
15432,L45_IT
15449,Astrocytes
15456,L23_IT
15480,L45_IT
15501,Pvalb
15512,Astrocytes
15577,L23_IT
15612,Astrocytes
15726,other
15793,Endothelial
15811,L6_CT
15856,L23_IT
15932,L23_IT
15953,OPC
15975,L6b
15983,L6_IT
16011,VLMC
16036,L5_PT
16129,L5_IT
16147,L6_CT
16160,L6b
16249,L6_IT
16273,PVM
16342,other
16491,VLMC
16516,Oligodendrocytes
16631,L6_CT
16668,other
16695,L23_IT
16702,other
16741,Astrocytes
16772,L23_IT
16785,Astrocytes
16829,L6_CT
16853,Pericytes
17075,PVM
17121,L23_IT
17150,L23_IT
17156,L23_IT
17285,Endothelial
17447,L5_IT
17481,L6_IT
17491,L23_IT
17750,OPC
17848,PVM
17852,L6_CT
17951,Pericytes
18068,L23_IT
18107,Pvalb
18195,Pericytes
18359,L6b
18362,SMC
18375,L23_IT
18490,SMC
18645,Microglia
18685,L23_IT
18797,L23_IT
18836,L6_CT
18893,Astrocytes
18949,L6_IT
19029,L45_IT
19035,L45_IT
19051,Astrocytes
19107,PVM
19182,Astrocytes
19223,L23_IT
19232,Astrocytes
19339,L45_IT
19416,VLMC
19428,Oligodendrocytes
19473,other
19510,other
19511,L23_IT
19679,Oligodendrocytes
19707,other
19753,L45_IT
19834,Oligodendrocytes
19871,L23_IT
19959,L5_IT
20063,Oligodendrocytes
20185,L6_CT
20189,Oligodendrocytes
20386,Astrocytes
20471,other
20492,Sst
20570,Oligodendrocytes
20658,L6_IT
20668,Astrocytes
20673,Astrocytes
20692,Microglia
20719,L5_IT
20782,L45_IT
20885,L23_IT
20977,other
21020,Endothelial
21028,L23_IT
21099,Lamp5
21238,L5_PT
21239,Astrocytes
21241,VLMC
21248,L6_IT
21399,L6_CT
21414,L56_NP
21456,L5_PT
21532,Astrocytes
21559,PVM
21641,Oligodendrocytes
21684,L45_IT
21691,L45_IT
21724,L23_IT
21902,L5_IT
21921,Endothelial
21954,L6_IT
22020,Oligodendrocytes
22124,L6_CT
22135,Pvalb
22192,Astrocytes
22196,L45_IT
22263,Oligodendrocytes
22313,Oligodendrocytes
22374,other
22379,L23_IT
22395,Endothelial
22400,VLMC
22493,Oligodendrocytes
22560,L23_IT
22612,L23_IT
22650,L45_IT
22784,L5_IT
22892,L6_IT
22911,Oligodendrocytes
22971,L6_CT
23108,L5_IT
23133,L5_IT
23217,other
23255,L45_IT
23278,SMC
23348,Endothelial
23463,Pericytes
23575,Pvalb
23623,L45_IT
23628,Endothelial
23633,L6_CT
23679,other
23680,L45_IT
23711,L5_PT
23714,other
23751,SMC
23758,Lamp5
23775,L5_IT
23847,SMC
23861,SMC
23935,L6_CT
23960,L23_IT
24067,L6b
24189,Oligodendrocytes
24343,Endothelial
24381,L5_IT
24405,SMC
24518,L5_IT
24535,Lamp5
24570,L23_IT
24643,L45_IT
24703,Pvalb
24709,Oligodendrocytes
24851,SMC
25100,Pericytes
25103,Microglia
25115,L6b
25353,L6_CT
25465,Astrocytes
25528,L6_IT
25567,L6_CT
25586,L6_CT
25604,Oligodendrocytes
25644,L23_IT
25658,L6_CT
25703,Pvalb
25890,L45_IT
25945,L6_CT
25981,Pericytes
26034,Oligodendrocytes
26052,L45_IT
26102,other
26150,L45_IT
26172,L45_IT
26482,Microglia
26545,L5_PT
26580,Oligodendrocytes
26694,L5_IT
26711,Pvalb
26732,other
26969,Astrocytes
26995,Oligodendrocytes
27060,L23_IT
27135,L45_IT
27155,Astrocytes
27268,Microglia
27411,L6_CT
27443,L23_IT
27448,other
27574,Astrocytes
27599,L5_IT
27632,OPC
27681,L45_IT
27755,Endothelial
27803,Microglia
27804,L45_IT
27827,L6b
27843,Astrocytes
27862,L5_IT
27970,L6_IT
27983,Endothelial
28000,other
28157,L6_CT
28190,other
28210,L6_CT
28345,Oligodendrocytes
28553,L45_IT
28610,L5_PT
28611,L23_IT
28719,Astrocytes
28860,L6_CT
28912,L23_IT
28916,Lamp5
29088,Astrocytes
29117,L23_IT
29162,L45_IT
29191,OPC
29204,L23_IT
29285,L45_IT
29304,L6_IT
29350,Oligodendrocytes
29431,Endothelial
29449,L6_CT
29470,L45_IT
29569,Endothelial
29719,PVM
29815,L45_IT
29938,Oligodendrocytes
29961,L23_IT
29995,other
30068,L5_IT
30081,L6_IT
30088,L6_CT
30105,L5_IT
30170,Astrocytes
30194,L6b
30214,L45_IT
30216,Endothelial
30231,L23_IT
30259,Vip
30418,L45_IT
30461,Oligodendrocytes
30581,L6_CT
30620,Oligodendrocytes
30651,Lamp5
30692,L6_IT
30770,L6_CT
30782,L6_CT
30839,Endothelial
30850,Astrocytes
30918,L45_IT
30997,L6b
31060,L56_NP
31095,other
31229,OPC
31234,L6_CT
31286,Astrocytes
31301,Oligodendrocytes
31343,L45_IT
31409,Vip
31414,Oligodendrocytes
31491,Oligodendrocytes
31721,Astrocytes
31729,L5_PT
31734,L6_IT
31778,L23_IT
32077,Pvalb
32104,Astrocytes
32114,L23_IT
32115,L5_PT
32274,L6_IT
32290,other
32349,Lamp5
32439,L45_IT
32443,L45_IT
32446,PVM
32459,L6_CT
32628,Oligodendrocytes
32644,Sst
32679,VLMC
32730,L5_PT
32879,Endothelial
32897,L6_IT
32935,Sst_Chodl
32940,L23_IT
33108,L45_IT
33217,L45_IT
33282,Endothelial
33333,L6_IT
