CELL_ID,SUBCLASS
27,L23_IT
54,L5_PT
79,VLMC
127,L45_IT
250,L6_CT
268,L23_IT
277,Pvalb
412,Astrocytes
433,L56_NP
452,Microglia
533,L23_IT
548,L23_IT
559,Microglia
684,SMC
703,Astrocytes
743,Oligodendrocytes
800,Endothelial
845,VLMC
881,Microglia
1042,L45_IT
1091,L23_IT
1136,L23_IT
1226,Astrocytes
1292,L23_IT
1435,L56_NP
1464,Endothelial
1472,Astrocytes
1495,other
1529,Astrocytes
1612,L23_IT
1630,L45_IT
1661,Microglia
1680,L45_IT
1711,L45_IT
1747,L23_IT
1858,Pericytes
1923,Endothelial
1972,L45_IT
1973,Astrocytes
2024,Pvalb
2060,L23_IT
2333,L23_IT
2374,L45_IT
2396,Oligodendrocytes
2410,Oligodendrocytes
2454,L45_IT
2557,Microglia
2629,Vip
2638,Astrocytes
2736,L45_IT
2844,L6b
2922,Microglia
2993,L45_IT
2997,L23_IT
3008,L45_IT
3088,L45_IT
3259,Astrocytes
3273,Sst
3518,L56_NP
3527,L23_IT
3694,Lamp5
3718,Oligodendrocytes
3740,L45_IT
3743,Oligodendrocytes
3758,L23_IT
3806,L23_IT
3835,Endothelial
3945,Oligodendrocytes
3993,L45_IT
3996,L23_IT
4007,Microglia
4036,Oligodendrocytes
4040,L23_IT
4197,L23_IT
4213,Vip
4251,L6_CT
4260,Pvalb
4327,Endothelial
4333,Pvalb
4479,SMC
4544,L23_IT
4591,L23_IT
4661,L5_PT
4757,L6_CT
4814,L6_CT
4819,L23_IT
4823,other
4868,L5_IT
4897,L23_IT
5007,L5_IT
5123,Oligodendrocytes
5133,Endothelial
5210,L5_IT
5281,L5_IT
5509,L23_IT
5517,Microglia
5663,Astrocytes
5757,Endothelial
5846,L5_IT
5865,L5_PT
5894,L6_CT
5907,L45_IT
5974,L45_IT
5998,L23_IT
6136,L23_IT
6246,Endothelial
6345,L23_IT
6351,Microglia
6516,L45_IT
6654,Oligodendrocytes
6736,Oligodendrocytes
6814,Lamp5
6864,L6_CT
7016,L6_IT
7138,L5_IT
7139,L23_IT
7145,SMC
7146,Oligodendrocytes
7178,other
7191,L5_IT
7235,L23_IT
7256,Oligodendrocytes
7282,L23_IT
7321,Astrocytes
7378,Astrocytes
7406,L23_IT
7433,L5_IT
7440,PVM
7666,L6_CT
7845,Astrocytes
7893,Astrocytes
7920,L6_IT
7923,OPC
7951,L23_IT
8054,L5_PT
8155,OPC
8205,Pvalb
8214,L6_CT
8301,L45_IT
8307,L5_IT
8364,L23_IT
8370,L5_IT
8425,Astrocytes
8516,Oligodendrocytes
8699,VLMC
8717,L5_IT
9085,Oligodendrocytes
9205,L45_IT
9264,Oligodendrocytes
9269,L45_IT
9446,L6b
9627,L5_IT
9633,Microglia
9674,L23_IT
9883,Astrocytes
9973,L6_IT
10066,Oligodendrocytes
10203,L6_CT
10315,L6_IT
10347,Pvalb
10393,Astrocytes
10401,L6_IT
