CELL_ID,SUBCLASS
106,L23_IT
179,L6_IT
249,L23_IT
275,L45_IT
329,L23_IT
359,L23_IT
395,OPC
409,VLMC
464,L5_IT
568,L23_IT
581,Astrocytes
587,Oligodendrocytes
659,Oligodendrocytes
667,Astrocytes
688,Astrocytes
739,L45_IT
815,L23_IT
921,L6_IT
942,Astrocytes
976,OPC
1020,L23_IT
1023,L6_IT
1054,OPC
1222,L6_IT
1242,L23_IT
1273,Astrocytes
1285,Endothelial
1305,Oligodendrocytes
1383,L23_IT
1574,L23_IT
1629,L23_IT
1727,Endothelial
1754,L6_IT_Car3
1766,Oligodendrocytes
1817,L23_IT
2015,Endothelial
2087,L23_IT
2170,L5_IT
2224,Lamp5
2249,L45_IT
2296,L5_PT
2318,Oligodendrocytes
2327,L5_PT
2483,L5_PT
2546,Astrocytes
2585,Microglia
2712,VLMC
2722,L45_IT
2730,L23_IT
2851,L5_IT
2881,L23_IT
2891,Microglia
2923,L45_IT
2930,Oligodendrocytes
2932,L6_IT
2968,Pericytes
2970,L6_IT
2984,Astrocytes
3003,Oligodendrocytes
3006,L6_CT
3048,L23_IT
3162,L5_IT
3232,SMC
3248,L5_PT
3350,Endothelial
3383,L5_IT
3413,L6_IT
3424,L6_IT
3444,PVM
3483,L6_IT
3503,Oligodendrocytes
3582,L5_IT
3613,L23_IT
3647,Microglia
3657,L23_IT
3704,PVM
3731,L45_IT
3812,Endothelial
3955,L6_CT
3982,L23_IT
4023,L23_IT
4116,L23_IT
4145,VLMC
4157,Astrocytes
4172,SMC
4193,L6_IT
4208,L23_IT
4272,Microglia
4309,SMC
4332,L5_IT
4401,L5_IT
4415,L6_IT
4445,other
4454,Pvalb
4514,L6_IT_Car3
4516,Astrocytes
4518,other
4534,OPC
4560,L45_IT
4605,Pericytes
4639,L5_IT
4647,Astrocytes
4709,L6_IT_Car3
4766,L6_IT
4857,Pvalb
4888,L45_IT
4898,SMC
4909,Microglia
4971,L45_IT
5034,VLMC
5062,Endothelial
5095,L5_PT
5224,L6_IT
5225,L6_IT
5252,L5_IT
5296,L6_CT
5318,PVM
5338,L45_IT
5398,Astrocytes
5427,L6_CT
5444,Vip
5499,L23_IT
5518,PVM
5551,L23_IT
5566,L5_IT
5577,Astrocytes
5590,L45_IT
5693,Endothelial
5738,L45_IT
5774,L6_CT
5792,Oligodendrocytes
5800,Pericytes
5823,L6_CT
5864,Astrocytes
5910,Endothelial
5928,OPC
5980,L23_IT
6005,Oligodendrocytes
6024,L45_IT
6028,L45_IT
6167,Astrocytes
6196,L5_PT
6276,L23_IT
6278,Lamp5
6322,L6_CT
6364,Endothelial
6482,L6_IT_Car3
6514,L45_IT
6566,L45_IT
6642,L45_IT
6646,L5_PT
6715,L56_NP
6745,L23_IT
6822,Oligodendrocytes
6833,Endothelial
6842,Astrocytes
6851,SMC
6879,Astrocytes
6898,Endothelial
6971,L6_CT
7044,L23_IT
7052,L23_IT
7054,L6_CT
7056,Astrocytes
7063,Astrocytes
7170,L23_IT
7320,SMC
7358,Endothelial
7435,Astrocytes
7445,Astrocytes
7516,L23_IT
7536,L6b
7606,L6_CT
7691,L23_IT
7788,VLMC
7791,Oligodendrocytes
7827,Microglia
7931,Endothelial
7953,PVM
8019,SMC
8031,L6_CT
8050,L23_IT
8118,VLMC
8122,L45_IT
8268,Astrocytes
8312,L23_IT
8340,OPC
8346,SMC
8373,L45_IT
8404,Astrocytes
8431,L6_CT
8435,L45_IT
8458,L45_IT
8545,Pvalb
8576,Oligodendrocytes
8662,L45_IT
8728,L23_IT
8752,L6_CT
8760,Oligodendrocytes
8823,PVM
8838,L23_IT
8868,L6_CT
8926,Astrocytes
9071,L23_IT
9126,L6_CT
9150,L23_IT
9167,Lamp5
9176,L23_IT
9341,L5_IT
9391,L23_IT
9411,L5_PT
9466,Microglia
9485,Oligodendrocytes
9533,L6_IT_Car3
9548,Pvalb
9583,L23_IT
9600,L6_CT
9706,Astrocytes
9731,L23_IT
9751,VLMC
9777,L6_IT
9867,Pvalb
9886,Astrocytes
9894,L45_IT
9944,Oligodendrocytes
9957,L6_CT
9963,Pericytes
9988,Microglia
10014,Oligodendrocytes
10079,Sst
10185,OPC
10218,Pericytes
10220,Microglia
10277,Lamp5
10360,Endothelial
10375,L5_IT
10384,L23_IT
10423,Endothelial
10488,L23_IT
10537,L23_IT
10565,L45_IT
10574,L6_CT
10586,L6_IT
10606,L6_CT
10607,L23_IT
10654,L23_IT
10723,Endothelial
10739,L6_IT
10744,Endothelial
10797,Astrocytes
10812,SMC
10816,Oligodendrocytes
10819,L45_IT
10844,Microglia
10927,Microglia
10938,Astrocytes
10978,L6_CT
11042,L45_IT
11092,L5_IT
11119,L23_IT
11126,L6_CT
11134,Astrocytes
11156,Microglia
11180,L23_IT
11235,Oligodendrocytes
11267,L5_PT
11271,L23_IT
11299,L45_IT
11306,L45_IT
11470,OPC
11556,L6_CT
11584,L6_IT
11603,L23_IT
11630,L23_IT
11641,Endothelial
11662,Oligodendrocytes
11729,PVM
11786,L56_NP
11814,L23_IT
11919,L23_IT
12016,L6_IT
12061,L23_IT
12087,L23_IT
12124,OPC
12158,Endothelial
12229,L56_NP
12308,L23_IT
12323,OPC
12362,Pvalb
12375,L5_PT
12457,L45_IT
12537,L6_IT_Car3
12542,Pericytes
12659,Astrocytes
12680,L45_IT
12695,Microglia
12794,L45_IT
12837,Astrocytes
12912,Astrocytes
12983,L23_IT
