CELL_ID,SUBCLASS
9,Pericytes
30,L5_PT
57,VLMC
73,Oligodendrocytes
92,L6_IT_Car3
119,L23_IT
173,Microglia
180,L45_IT
226,Lamp5
228,Endothelial
245,OPC
317,Astrocytes
330,L23_IT
354,L23_IT
371,L6_CT
382,L6_CT
467,L23_IT
469,Oligodendrocytes
471,L5_IT
551,L6_CT
588,Oligodendrocytes
613,L23_IT
658,Microglia
694,Vip
823,L23_IT
874,Oligodendrocytes
1000,Oligodendrocytes
1064,L23_IT
1099,Astrocytes
1178,VLMC
1205,Oligodendrocytes
1287,L23_IT
1337,L23_IT
1348,L5_IT
1349,L23_IT
1355,Endothelial
1402,L45_IT
1406,Astrocytes
1429,Endothelial
1430,L45_IT
1487,L6_CT
1513,L6_CT
1567,Oligodendrocytes
1610,L45_IT
1740,L45_IT
1786,Oligodendrocytes
1812,Oligodendrocytes
1835,L6_CT
1902,L6_CT
1904,OPC
1983,Astrocytes
2077,L45_IT
2079,L5_IT
2100,L6_CT
2116,L6_IT_Car3
2133,L23_IT
2180,L5_IT
2182,L45_IT
2278,L5_IT
2331,L23_IT
2345,L45_IT
2435,Microglia
2444,Endothelial
2509,L6_CT
2511,L6_IT
2512,L5_IT
2522,Oligodendrocytes
2592,Astrocytes
2593,L6_IT_Car3
2671,Sst
2678,Pericytes
2689,Astrocytes
2697,L45_IT
2703,OPC
2711,Endothelial
2728,L45_IT
2737,Endothelial
2764,L45_IT
2776,L6_CT
2802,L23_IT
2858,OPC
2866,L6b
2868,VLMC
2869,L23_IT
2882,Astrocytes
2898,L45_IT
2900,L56_NP
3078,VLMC
3082,Pvalb
3110,L23_IT
3117,L45_IT
3157,L23_IT
3166,L45_IT
3182,Oligodendrocytes
3216,L5_IT
3238,L45_IT
3282,Astrocytes
3293,L23_IT
3320,L23_IT
3362,L45_IT
3363,L5_IT
3418,L23_IT
3459,VLMC
3465,Endothelial
3478,L6_IT
3515,L6_CT
3549,Astrocytes
3567,L5_IT
3586,Oligodendrocytes
3592,L5_PT
3772,L6_CT
3836,L6_IT
3910,L6_CT
3914,L45_IT
3941,L45_IT
4000,Oligodendrocytes
4003,L5_IT
4018,L6_IT
4044,L6_CT
4082,Lamp5
4098,L45_IT
4126,Oligodendrocytes
4133,L45_IT
4163,L23_IT
4306,L6b
4329,L23_IT
4486,L23_IT
4527,Oligodendrocytes
4563,Endothelial
4565,PVM
4602,other
4643,Microglia
4673,L45_IT
4695,Astrocytes
4696,Oligodendrocytes
4737,Endothelial
4751,Astrocytes
4793,L23_IT
4827,L45_IT
4865,L45_IT
4976,Endothelial
5000,L23_IT
5088,L6_CT
5112,Oligodendrocytes
5129,Endothelial
5185,Lamp5
5245,PVM
5255,L23_IT
5266,Oligodendrocytes
5285,L23_IT
5319,other
5373,L23_IT
5388,Oligodendrocytes
5459,L6_IT
5474,L5_IT
5502,L6_CT
5539,Oligodendrocytes
5659,L45_IT
5675,Oligodendrocytes
5685,Astrocytes
5715,L23_IT
5730,L6_IT
5739,L6_CT
5791,Oligodendrocytes
5797,L23_IT
5798,Endothelial
5803,PVM
5822,L45_IT
5836,L45_IT
5861,L6_CT
5879,L6_IT
5921,L6_IT_Car3
6009,OPC
6011,other
6020,L45_IT
6036,L23_IT
6041,Sst
6099,Endothelial
6135,Astrocytes
6170,L23_IT
6242,Oligodendrocytes
6252,L45_IT
6290,L6_CT
6327,L6b
6336,Astrocytes
6359,Pvalb
6432,Oligodendrocytes
6494,Microglia
6504,L6_CT
6526,Pvalb
6544,L6b
6591,L23_IT
6607,L6b
6619,Pericytes
6677,Astrocytes
6679,Oligodendrocytes
6699,Astrocytes
6780,Oligodendrocytes
6906,other
6932,Endothelial
6938,Oligodendrocytes
6949,L6_IT_Car3
7099,L6_IT
7118,PVM
7163,Astrocytes
7181,Oligodendrocytes
7198,Astrocytes
7230,other
7369,Sst
7371,Endothelial
7565,L6_CT
7707,L23_IT
7724,Astrocytes
7739,L45_IT
7772,L23_IT
7811,L5_IT
7876,L45_IT
8063,Pericytes
8064,L5_IT
8116,PVM
8175,Oligodendrocytes
8176,Microglia
8282,Endothelial
8310,L45_IT
8461,Astrocytes
8465,other
8466,Oligodendrocytes
8478,L6b
8493,Astrocytes
8551,other
8568,Oligodendrocytes
8581,L45_IT
8596,Endothelial
8606,VLMC
8619,L23_IT
8623,Sst
8665,L23_IT
8716,Sst
8723,Endothelial
8733,L6_IT
8794,L6_IT
8802,L6_CT
8855,L45_IT
8870,L23_IT
8932,L23_IT
8982,L45_IT
8998,PVM
9009,L23_IT
9013,L6_CT
9068,L6_IT
9077,L6_IT_Car3
9231,Pericytes
9371,Astrocytes
9390,Microglia
9408,Endothelial
9469,Oligodendrocytes
9479,SMC
9487,L5_IT
9488,Oligodendrocytes
9496,other
9513,L5_IT
9520,Oligodendrocytes
9540,L5_IT
9577,L6b
9581,Pericytes
9598,L45_IT
9686,Microglia
9733,Endothelial
9794,L23_IT
9928,PVM
9936,L45_IT
9946,Pericytes
10010,L5_IT
10058,OPC
10078,L6_CT
10085,L45_IT
10146,L6_IT
10241,L5_IT
10364,Oligodendrocytes
10394,L5_IT
10410,L56_NP
10422,Astrocytes
10432,Oligodendrocytes
10447,L6b
10463,L6_CT
10479,L6_IT
10547,Endothelial
10548,L6_IT
10694,L23_IT
10725,L6_CT
10726,L5_IT
10743,OPC
10771,L23_IT
10806,Pvalb
10888,L45_IT
10958,L23_IT
10985,Microglia
11001,L6b
11081,L6_IT
11093,L6_CT
11120,Endothelial
11128,Oligodendrocytes
11172,Astrocytes
11200,L45_IT
11284,L23_IT
11298,VLMC
11337,Oligodendrocytes
11441,L6_IT
11449,Astrocytes
11483,other
11548,L45_IT
11549,L23_IT
11564,Microglia
11565,OPC
11570,Microglia
11614,L23_IT
11652,L5_IT
11681,L5_PT
11692,Endothelial
11711,L45_IT
11740,L6_IT
11851,L6b
11889,L6_IT
11898,L45_IT
11935,OPC
12005,PVM
12089,L23_IT
12100,Lamp5
12148,SMC
12173,L23_IT
12175,Oligodendrocytes
12257,L5_PT
12283,L45_IT
12285,Astrocytes
12321,other
12348,L45_IT
12357,L6_IT
12384,Oligodendrocytes
12401,Oligodendrocytes
12409,other
12462,L6_IT
12464,L6_IT
12468,Microglia
12489,Endothelial
12533,Pericytes
12583,L5_IT
12606,L5_IT
12645,L45_IT
12690,L45_IT
12701,L5_IT
12726,L56_NP
12736,L23_IT
12741,Oligodendrocytes
12805,Endothelial
12885,OPC
12936,L6_CT
12990,L56_NP
12995,L6_CT
13043,L23_IT
13252,L5_IT
13269,L45_IT
13384,L6_IT
13410,L45_IT
13447,Oligodendrocytes
13475,L56_NP
13500,L23_IT
13517,Oligodendrocytes
13533,L45_IT
13662,Endothelial
13682,Oligodendrocytes
13696,L5_PT
13699,L23_IT
13714,L45_IT
13725,L23_IT
13796,L23_IT
13833,Astrocytes
13965,Sst
13973,Astrocytes
14021,L23_IT
14045,L23_IT
14059,SMC
14070,L23_IT
14124,L45_IT
14140,L45_IT
14143,L23_IT
14241,L6_CT
14246,Microglia
14300,Sst
14346,Endothelial
14370,Endothelial
14378,Microglia
14407,OPC
14412,L5_IT
14470,L6b
14589,L5_PT
14653,Endothelial
14665,Astrocytes
14681,L6_CT
14689,L23_IT
