CELL_ID,SUBCLASS
59,L45_IT
166,L6_IT_Car3
253,Oligodendrocytes
306,OPC
311,Astrocytes
325,L56_NP
426,Oligodendrocytes
455,Oligodendrocytes
468,L45_IT
509,L45_IT
531,L5_PT
540,Endothelial
598,L23_IT
811,L23_IT
828,L45_IT
847,Microglia
852,L45_IT
1409,Microglia
1425,Pvalb
1506,L45_IT
1511,Oligodendrocytes
1550,L6_IT_Car3
1581,Endothelial
1622,L45_IT
1644,Sst
1645,L5_IT
1693,Oligodendrocytes
1870,L6_CT
1930,Astrocytes
2025,L5_IT
2035,L5_PT
2058,L56_NP
2167,L23_IT
2216,L45_IT
2220,L6_CT
2247,L5_IT
2275,L23_IT
2286,L23_IT
2384,Endothelial
2425,Astrocytes
2580,Endothelial
2704,Endothelial
2729,L6_IT
2745,Astrocytes
2909,L6_CT
3041,Astrocytes
3060,L5_IT
3080,L6_CT
3142,L5_IT
3188,L6_CT
3214,L6_CT
3268,L45_IT
3271,OPC
3340,L6_CT
3396,L45_IT
3563,L23_IT
3624,Endothelial
3625,Oligodendrocytes
3640,Lamp5
3707,L6_CT
3789,Pericytes
3878,L23_IT
3963,L23_IT
3999,L23_IT
4037,L5_IT
4051,L23_IT
4057,L23_IT
4064,Pvalb
4225,OPC
4345,Oligodendrocytes
4428,Astrocytes
4449,L6_CT
4450,Astrocytes
4504,L6_CT
4597,Oligodendrocytes
4682,Endothelial
4730,Astrocytes
4778,L23_IT
4821,Microglia
4833,L45_IT
4844,L5_IT
4919,Endothelial
4962,SMC
4987,L23_IT
5022,Pvalb
5024,L5_IT
5097,L5_IT
5103,Endothelial
5109,Astrocytes
5170,L6_CT
5179,Oligodendrocytes
5248,Endothelial
5269,L23_IT
5270,L6_IT_Car3
5356,Pvalb
5399,L5_PT
5493,OPC
5507,L23_IT
5810,L23_IT
5819,L5_IT
5887,Oligodendrocytes
5934,OPC
5979,Astrocytes
6029,Astrocytes
6042,L5_IT
6088,L5_IT
6168,Endothelial
6216,Pvalb
6332,L23_IT
6426,Oligodendrocytes
6462,Vip
6476,Astrocytes
6538,Lamp5
6578,L45_IT
6594,L6_IT
6666,L6_IT_Car3
6678,L5_IT
6712,Oligodendrocytes
6750,L6_IT
6849,L6_IT
6865,L23_IT
6908,Vip
6927,L6b
6963,Pericytes
6982,L23_IT
6987,L5_IT
7120,L45_IT
7281,L6_IT
7283,L6_IT
7336,PVM
7355,L5_IT
7357,L56_NP
7413,L45_IT
7567,OPC
7576,Pvalb
7615,OPC
7616,L5_IT
7702,L23_IT
7710,Microglia
7729,L23_IT
7759,Astrocytes
7792,L6_IT
7813,L6_IT
7839,L45_IT
7909,L23_IT
7954,Vip
8127,Pericytes
8144,L5_PT
8182,L5_IT
8183,SMC
8211,L5_IT
8239,L45_IT
8269,L45_IT
8348,L6_IT
8360,L6_IT
8376,L6_CT
8381,L6b
8405,Oligodendrocytes
8605,Microglia
8615,Astrocytes
8630,Microglia
8659,L45_IT
8739,L6_CT
8761,Endothelial
8781,L6_CT
8782,L6_CT
8821,Astrocytes
8857,L23_IT
8883,Astrocytes
8906,L45_IT
9054,L45_IT
9105,Pvalb
9137,L6_IT
9141,Oligodendrocytes
9182,L6_CT
9213,PVM
9295,L6_IT
9314,Oligodendrocytes
9376,L5_PT
9406,Vip
9420,L45_IT
9450,Astrocytes
9527,L5_IT
9585,Astrocytes
9623,SMC
9647,L45_IT
9698,Endothelial
9775,L5_PT
9860,L23_IT
9888,L6_CT
9926,L23_IT
10018,Endothelial
10020,PVM
10086,VLMC
10109,Microglia
10208,Endothelial
10265,Microglia
10343,L5_IT
10480,OPC
10498,Sst
10534,SMC
10538,OPC
10540,L6_CT
10569,L23_IT
10603,Pvalb
10696,L23_IT
10721,L23_IT
10782,Sst
10823,Astrocytes
10874,L6_IT_Car3
10982,L5_PT
11016,Microglia
11213,L5_IT
11238,L6_CT
11409,L23_IT
11413,Astrocytes
11422,L23_IT
11498,L5_IT
11503,L23_IT
11514,Oligodendrocytes
11626,Microglia
11693,L5_IT
11739,L23_IT
11744,Endothelial
11781,L5_PT
11870,L6_CT
11902,Astrocytes
11903,L23_IT
11915,L23_IT
11940,L5_IT
11963,L6_IT
12007,L5_IT
12053,Astrocytes
12079,L6_CT
12115,L5_PT
12118,L45_IT
12233,L5_IT
12253,OPC
